ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,cluster09_BE,is_active
b2AR-decoy_1614,CCOC(=O)c1ccc2sc(C(=O)/C=C/c3ccc(OC)cc3)cc2c1,-8.913,-7.045438011178515,-6.475246088469881,-6.037336949542789,-5.847315787273159,-4.987868893096184,-4.048070045242071,-3.994417845601447,-5.915730518260666,-5.8965780714863065,0
b2AR-decoy_1615,Cc1ccc2c(C)c(C(=O)N(Cc3ccc(N(C)C)cc3)Cc3ccco3)oc2c1C,-9.744,-8.088438011178516,-7.577246088469881,-6.284336949542789,-6.404315787273159,-5.369868893096184,-4.734070045242071,-5.358417845601446,-6.731730518260667,-7.029578071486306,0
b2AR-decoy_1616,C=C1C(=O)O[C@@H]2C[C@]3(C)C(CCC(C)OC(=O)c4ccc(OC)cc4)[C@@H]3C[C@H]12,-10.204,-8.280438011178514,-7.0972460884698805,-6.044336949542791,-6.227315787273158,-5.467868893096185,-5.073070045242071,-4.834417845601447,-6.465730518260667,-6.546578071486307,0
b2AR-decoy_1617,Cc1nc(C)c(CNc2nc(OCC3CC3c3ccncc3)nc(Cl)c2C)s1,-9.646,-7.645438011178514,-6.984246088469881,-5.774336949542789,-5.547315787273158,-5.0178688930961854,-5.105070045242071,-4.574417845601447,-6.097730518260667,-6.336578071486306,0
b2AR-decoy_1618,CC1=NC(C)=C(C(=O)OCC(C)C)C(c2ccccn2)/C1=C(\O)OCC(C)C,-8.881,-6.336438011178515,-6.3792460884698805,-5.08733694954279,-5.125315787273159,-4.661868893096186,-3.608070045242071,-3.579417845601446,-5.474730518260666,-5.484578071486306,0
b2AR-decoy_1619,Cc1ccc(OCCCC(=O)Oc2ccc3c(C)cc(=O)oc3c2)c(C)c1,-10.639,-8.106438011178515,-6.9672460884698815,-6.91133694954279,-6.002315787273158,-5.002868893096185,-4.476070045242071,-4.717417845601446,-6.212730518260667,-7.050578071486306,0
b2AR-decoy_162,CCC[C@@H]1C[C@@]1(NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,-8.849,-8.092438011178515,-6.960246088469882,-6.26333694954279,-5.637315787273158,-5.0048688930961855,-4.11907004524207,-4.146417845601446,-6.104730518260666,-7.158578071486307,0
b2AR-decoy_1620,O=C(Cc1ccc(Cl)cc1)OC(Cn1ccnc1)c1ccc(Cl)cc1Cl,-9.062,-7.763438011178515,-6.859246088469881,-6.31733694954279,-5.594315787273159,-4.635868893096184,-4.406070045242071,-4.317417845601447,-5.505730518260666,-6.172578071486306,0
b2AR-decoy_1621,CCCCC1Cc2cc(OC)ccc2-c2cc3cc(OC)c(OC)cc3n21,-8.108,-6.059438011178515,-5.828246088469881,-4.09733694954279,-4.279315787273158,-3.664868893096185,-4.081070045242072,-2.882417845601447,-5.152730518260666,-4.655578071486307,0
b2AR-decoy_1622,COc1ccc(N2CCN(C(=O)C(C)c3ccc(CC(C)C)cc3)CC2)cc1,-9.6,-7.607438011178516,-6.78324608846988,-6.438336949542789,-5.825315787273159,-5.213868893096185,-4.74407004524207,-4.4024178456014464,-6.097730518260667,-6.854578071486307,0
b2AR-decoy_1623,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCC(C)C)cc1,-8.102,-6.175438011178516,-6.087246088469881,-5.200336949542789,-4.965315787273159,-3.7658688930961848,-3.6830700452420704,-3.251417845601446,-4.965730518260666,-5.237578071486306,0
b2AR-decoy_1624,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,-6.905,-5.035438011178515,-4.196246088469882,-4.0013369495427895,-3.236315787273158,-2.6828688930961846,-2.121070045242071,-1.7034178456014466,-3.6767305182606655,-4.083578071486307,0
b2AR-decoy_1625,c1ccc(Cn2c(SCc3ccncc3)nnc2c2ccsc2)cc1,-8.876,-6.939438011178515,-6.038246088469881,-5.13433694954279,-4.885315787273159,-4.906868893096185,-3.8400700452420704,-3.545417845601447,-5.398730518260667,-5.948578071486306,0
b2AR-decoy_1626,CC(C)CCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,-8.763,-7.245438011178516,-6.580246088469881,-5.82033694954279,-5.169315787273158,-4.389868893096185,-4.24407004524207,-4.031417845601446,-5.9987305182606665,-5.981578071486307,0
b2AR-decoy_1627,CCN(CC)S(=O)(=O)c1ccc(/C=C/c2nc3cc(C)c(C)cc3s2)cc1,-9.363,-7.136438011178516,-6.53324608846988,-5.78833694954279,-5.293315787273158,-5.012868893096185,-3.961070045242071,-3.6894178456014473,-6.073730518260666,-6.481578071486307,0
b2AR-decoy_1628,C=CCCC(C)N(C(=O)OC(C)(C)C)S(=O)(=O)c1ccc(C)cc1,-7.46,-5.710438011178515,-5.050246088469882,-4.55733694954279,-4.235315787273159,-3.4218688930961845,-3.060070045242071,-2.7454178456014464,-4.495730518260666,-4.297578071486306,0
b2AR-decoy_1629,[O-][S+](Cc1cc(Oc2ccccc2)nc(c2ccccc2)n1)c1ccccc1,-10.19,-8.687438011178514,-8.341246088469882,-7.06833694954279,-6.643315787273158,-5.871868893096185,-5.296070045242072,-4.662417845601446,-6.868730518260666,-7.193578071486307,0
b2AR-decoy_163,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)c(c4c(O)ccc5[nH]cc(CCNC(=O)/C=C/c6ccc(O)cc6)c54)c23)ccc1O,-10.311,-8.762438011178515,-7.418246088469882,-7.155336949542789,-6.595315787273158,-6.1298688930961855,-4.187070045242072,-6.301417845601447,-7.278730518260666,-7.766578071486306,0
b2AR-decoy_1630,O=C1S/C(=C\c2ccc(OCc3ccccc3)cc2)C(=O)N1Cc1ccc(F)cc1,-10.044,-8.360438011178514,-7.490246088469881,-6.604336949542789,-6.232315787273159,-5.748868893096185,-5.367070045242071,-4.485417845601447,-6.8577305182606665,-6.998578071486307,0
b2AR-decoy_1632,C=C(C/C=C/C=C/Cl)CC(OC(=O)[C@@H]1CCC(=O)N1C)C(C)(C)C,-7.648,-5.795438011178515,-5.203246088469881,-4.39333694954279,-3.908315787273159,-3.4278688930961847,-3.0160700452420715,-2.640417845601447,-4.420730518260666,-4.635578071486306,0
b2AR-decoy_1633,CCOC(c1ccc(Cl)cc1Cl)C(OC(C)(C)C)n1cnc(C)c1,-7.952,-5.889438011178515,-5.738246088469881,-4.73433694954279,-4.284315787273158,-3.462868893096185,-2.8780700452420707,-2.638417845601447,-4.523730518260666,-4.431578071486307,0
b2AR-decoy_1634,CC(C)CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)CC(C)C,-8.782,-7.362438011178515,-6.92424608846988,-6.133336949542789,-5.733315787273158,-5.635868893096184,-4.210070045242071,-4.507417845601447,-5.958730518260666,-6.370578071486307,0
b2AR-decoy_1635,CCCCn1c(=O)c2c(c3cc(C(=O)N(CC)C4CC4)ccc31)CCCCC2,-6.645,-5.087438011178516,-4.312246088469881,-2.98133694954279,-3.2903157872731583,-2.1698688930961847,-1.3220700452420706,-1.9074178456014472,-3.3977305182606665,-3.2395780714863065,0
b2AR-decoy_1636,COCCCN(/C(S)=C1/C(=O)c2cc(Cl)ccc2N(C)C1=O)c1ccccc1,-8.143,-6.030438011178515,-6.112246088469881,-4.90333694954279,-4.954315787273158,-4.822868893096185,-3.969070045242072,-3.8514178456014463,-5.449730518260667,-4.653578071486306,0
b2AR-decoy_1637,COc1cc(c2cn(Cc3cccc(OC(F)(F)F)c3)nn2)ccc1n1cnc(C)c1,-9.785,-7.410438011178515,-6.516246088469881,-6.1103369495427895,-5.682315787273158,-4.7278688930961845,-4.559070045242072,-3.8304178456014473,-5.917730518260667,-6.517578071486307,0
b2AR-decoy_1638,CCOC(=O)Cc1cc(c2ccc(C)cc2)n(c2ccc(S(C)(=O)=O)cc2)c1C,-9.155,-6.447438011178516,-6.264246088469882,-4.42233694954279,-5.671315787273159,-5.193868893096184,-3.944070045242072,-4.165417845601446,-5.793730518260666,-5.174578071486307,0
b2AR-decoy_1639,COc1noc2c(C)cc(/C(=C\CCN3CCOC3=O)c3cccc(C#N)c3)cc12,-8.944,-7.131438011178515,-7.018246088469882,-6.36833694954279,-5.406315787273158,-4.811868893096184,-4.069070045242071,-4.388417845601447,-6.622730518260667,-5.8035780714863066,0
b2AR-decoy_164,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(CCO)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,-8.302,-5.960438011178515,-5.462246088469882,-5.143336949542789,-4.494315787273158,-3.828868893096185,-3.334070045242071,-3.026417845601447,-4.586730518260667,-5.200578071486307,0
b2AR-decoy_1640,C#CCOCc1c(C)nc2c(OCc3c(Cl)cccc3Cl)cccn12,-8.129,-6.2064380111785145,-6.240246088469881,-5.099336949542789,-4.790315787273158,-4.745868893096185,-3.829070045242071,-3.486417845601446,-5.4107305182606655,-5.2875780714863065,0
b2AR-decoy_1641,CCN(CC)P(=O)(Oc1occc1Cc1c(C)cccc1Cl)N(CC)CC,-7.908,-6.291438011178515,-5.504246088469881,-4.77033694954279,-4.093315787273158,-3.868868893096185,-3.230070045242071,-2.617417845601447,-4.433730518260666,-4.219578071486307,0
b2AR-decoy_1642,N#Cc1ccc(c2ccc(OCC(CSc3ccccc3)N(O)C=O)cc2)cc1,-9.063,-7.029438011178515,-5.869246088469882,-5.48133694954279,-4.617315787273158,-4.1138688930961855,-4.03607004524207,-3.263417845601447,-4.969730518260667,-6.170578071486306,0
b2AR-decoy_1643,COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F,-8.475,-6.823438011178515,-6.121246088469881,-5.280336949542789,-5.102315787273158,-4.332868893096185,-3.801070045242071,-3.6284178456014473,-5.326730518260667,-5.393578071486306,0
b2AR-decoy_1644,CC(=O)N[C@@H](C)c1ccc(OC2CCN(c3ccc(OC(C)C)cc3C)C2)cc1,-9.67,-7.723438011178516,-7.319246088469882,-5.803336949542789,-5.759315787273158,-5.278868893096185,-4.1380700452420704,-4.334417845601447,-6.062730518260667,-6.344578071486307,0
b2AR-decoy_1645,COc1ccc(OCCCCCCCc2c(C)nn(C)c2C)c(Cl)c1,-8.065,-5.835438011178515,-5.411246088469881,-4.42233694954279,-3.655315787273159,-3.0888688930961843,-2.5610700452420714,-2.294417845601447,-4.3817305182606665,-4.022578071486307,0
b2AR-decoy_1646,O=C(C/C=N\OCc1c(Cl)cccc1Cl)Oc1ccc(Cl)cc1Cl,-8.69,-6.219438011178514,-6.104246088469882,-4.87433694954279,-4.507315787273159,-4.255868893096185,-3.501070045242071,-3.3144178456014477,-4.8177305182606665,-5.252578071486306,0
b2AR-decoy_1647,Cc1ccc(CN(C(=O)COc2ccccc2Cl)c2ccccn2)o1,-9.12,-6.631438011178515,-6.535246088469881,-5.69033694954279,-5.516315787273159,-4.874868893096185,-4.07407004524207,-3.691417845601446,-5.445730518260666,-6.185578071486306,0
b2AR-decoy_1648,COCc1ccc([C@@H]2[C@@H](CCCc3ccccc3)C(=O)N2c2ccc(OC)cc2)cc1,-10.114,-8.557438011178515,-7.032246088469881,-6.63833694954279,-6.635315787273159,-5.253868893096184,-5.020070045242072,-4.764417845601447,-6.663730518260666,-7.615578071486306,0
b2AR-decoy_1649,O=C(OCCSc1ccc([N+](=O)[O-])c2nonc12)c1ccc(Cl)cc1Cl,-8.748,-6.758438011178516,-6.539246088469881,-5.729336949542789,-4.584315787273159,-4.042868893096185,-4.213070045242072,-3.943417845601447,-5.344730518260667,-5.875578071486306,0
b2AR-decoy_165,C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)N[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)Cc1c[nH]c2ccccc12,-8.88,-6.7384380111785145,-6.553246088469882,-6.139336949542789,-5.659315787273158,-4.593868893096184,-4.373070045242072,-4.2774178456014464,-5.578730518260667,-5.993578071486306,0
b2AR-decoy_1650,CCCCCCN1C(=O)/C(=N\NC(=O)c2cc3ccccc3s2)c2ccccc21,-9.587,-7.222438011178514,-7.230246088469881,-5.912336949542789,-5.439315787273159,-5.3318688930961855,-4.514070045242072,-4.073417845601448,-6.221730518260667,-6.516578071486306,0
b2AR-decoy_1651,N#Cc1ccc(c2cnc(C(=O)CCCCCCc3ccccc3)o2)cc1,-9.357,-6.858438011178516,-6.454246088469882,-5.214336949542791,-4.916315787273158,-4.519868893096184,-4.265070045242071,-3.714417845601448,-5.762730518260666,-6.656578071486306,0
b2AR-decoy_1652,C=C(C)CCOCc1ccc(C2(CC)Oc3ccccc3-n3cccc3C2=O)cc1,-8.059,-5.781438011178516,-5.502246088469882,-3.8233369495427896,-4.602315787273159,-3.4568688930961846,-2.3170700452420707,-3.0814178456014467,-4.580730518260666,-4.494578071486306,0
b2AR-decoy_1653,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3ccccc3)no2)cc1,-10.064,-7.770438011178514,-7.290246088469882,-5.84633694954279,-6.0593157872731584,-4.510868893096184,-5.170070045242071,-4.448417845601448,-6.733730518260666,-7.429578071486306,0
b2AR-decoy_1654,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3cccs3)no2)cc1,-9.43,-7.417438011178515,-6.732246088469882,-6.091336949542789,-5.513315787273159,-5.111868893096185,-4.609070045242071,-4.586417845601448,-6.121730518260666,-7.135578071486307,0
b2AR-decoy_1655,CC(C)c1ccc(Sc2ccc(C(=O)C(Cl)Cl)cc2[N+](=O)[O-])cc1,-8.539,-6.850438011178515,-6.3952460884698805,-5.582336949542789,-4.840315787273159,-4.644868893096184,-3.6990700452420704,-3.6624178456014462,-5.430730518260667,-5.834578071486307,0
b2AR-decoy_1656,O=C(/C=C/c1ccc(OS(=O)(=O)c2ccccc2)cc1)c1ccccc1,-9.627,-7.977438011178515,-6.709246088469881,-5.726336949542789,-5.671315787273159,-5.041868893096185,-4.665070045242072,-4.144417845601447,-6.414730518260667,-7.137578071486306,0
b2AR-decoy_1657,O=C(/C=C/c1ccccc1)OC(Cn1ccnc1)c1ccc(Cl)cc1,-8.977,-7.533438011178514,-6.530246088469882,-5.746336949542791,-5.507315787273159,-3.9198688930961847,-3.158070045242071,-3.961417845601448,-5.408730518260667,-6.401578071486307,0
b2AR-decoy_1658,O=C(/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)c1ccc(n2ccnc2)cc1,-10.298,-8.023438011178515,-6.944246088469882,-6.62533694954279,-6.517315787273159,-5.653868893096185,-4.972070045242072,-5.121417845601448,-6.401730518260667,-6.999578071486306,0
b2AR-decoy_1659,CCCCc1cn(C[C@H]2CN(c3ccc4c(c3)Oc3ccccc3O4)C(=O)O2)nn1,-9.62,-8.235438011178514,-6.7062460884698805,-6.08733694954279,-5.941315787273158,-5.194868893096185,-5.224070045242071,-4.529417845601447,-6.714730518260666,-7.002578071486306,0
b2AR-decoy_1660,CCC(C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C(C)CC,-9.165,-7.308438011178515,-7.048246088469881,-6.08433694954279,-6.117315787273158,-6.073868893096185,-4.336070045242071,-4.546417845601447,-6.274730518260666,-6.640578071486306,0
b2AR-decoy_1661,CCCCc1ccc(C2=NN(S(=O)(=O)c3ccccc3)CCC2)cc1,-9.675,-8.027438011178516,-7.317246088469881,-6.00333694954279,-6.205315787273159,-6.0178688930961854,-4.503070045242071,-4.422417845601446,-6.4217305182606665,-6.734578071486306,0
b2AR-decoy_1662,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C(O)[C@H](O)C3)CCC[C@@]21C,-9.886,-7.974438011178515,-6.894246088469881,-6.31533694954279,-5.889315787273159,-5.608868893096185,-4.35307004524207,-4.926417845601447,-7.212730518260667,-6.175578071486306,0
b2AR-decoy_1663,Cc1nc(C#Cc2cncc(Oc3cccnc3)c2)cs1,-7.7,-6.134438011178515,-5.349246088469881,-5.03633694954279,-4.413315787273159,-3.510868893096185,-3.1600700452420707,-2.5124178456014468,-4.919730518260667,-5.179578071486306,0
b2AR-decoy_1664,CCOC(=O)c1c(C)n(C)c2ccc(OC(=O)c3ccoc3)cc12,-8.437,-6.076438011178516,-6.073246088469881,-4.58833694954279,-4.586315787273159,-4.234868893096184,-3.453070045242071,-2.9744178456014465,-4.810730518260667,-5.0535780714863066,0
b2AR-decoy_1665,COc1cccc(c2nnc3sc(/C=C/c4ccco4)nn32)c1,-8.942,-6.964438011178515,-6.369246088469881,-5.62233694954279,-5.194315787273158,-4.351868893096185,-3.9200700452420714,-3.5304178456014466,-5.367730518260666,-5.839578071486306,0
b2AR-decoy_1666,c1ccc2c(Oc3nc4ccsc4c4nnnn34)cccc2c1,-9.826,-7.586438011178515,-7.383246088469882,-6.64533694954279,-6.004315787273159,-5.393868893096185,-4.964070045242071,-4.847417845601447,-6.824730518260667,-6.432578071486306,0
b2AR-decoy_1667,Cc1ccc(Cl)c(OC(=O)C2CSC3(C)CCC(=O)N23)c1,-8.3,-6.946438011178515,-6.460246088469882,-5.214336949542791,-5.412315787273158,-4.850868893096184,-3.828070045242072,-3.6494178456014463,-5.415730518260666,-6.1625780714863065,0
b2AR-decoy_1668,C=C1C(=O)O[C@H]2[C@H]1CCC(=C)[C@@H]1C[C@H](OC(=O)C=C(C)C)C(=C)[C@H]21,-7.569,-5.672438011178516,-5.264246088469881,-4.43333694954279,-4.373315787273159,-3.489868893096185,-3.0240700452420715,-2.5834178456014465,-4.151730518260666,-4.666578071486306,0
b2AR-decoy_1669,O=C(N/N=C1/CC2CCC1C2)c1cc2ccccc2cc1O,-9.739,-8.295438011178515,-7.022246088469881,-6.198336949542791,-6.060315787273158,-5.258868893096185,-5.242070045242071,-4.846417845601447,-6.532730518260667,-6.742578071486307,0
b2AR-decoy_167,COc1ccc(/C=C/C(=O)c2ccccc2OCC2=CN(CC(O)COC3=C(C)C(=O)SC3C)NN2)c(OC)c1OC,-9.574,-7.678438011178516,-6.511246088469882,-5.720336949542789,-5.389315787273159,-4.633868893096185,-4.464070045242071,-4.188417845601446,-6.437730518260667,-6.568578071486307,0
b2AR-decoy_1670,CC1CN(C(=O)c2ccccc2)OC(c2ccc3c(c2)OCO3)O1,-10.654,-8.489438011178516,-7.554246088469881,-6.84033694954279,-6.475315787273159,-5.873868893096185,-5.69307004524207,-4.750417845601447,-6.896730518260666,-7.537578071486306,0
b2AR-decoy_1671,Nc1ccc(/C=C2\SC(=O)N(CCc3ccccc3)C2=O)cc1,-9.113,-7.291438011178515,-6.643246088469882,-5.7513369495427895,-5.569315787273158,-4.614868893096185,-4.530070045242072,-4.185417845601448,-5.934730518260666,-6.591578071486307,0
b2AR-decoy_1672,O=C1C=CC2(C=C1)OCC(c1ccc(c3ccoc3)cc1)O2,-9.366,-7.584438011178515,-6.925246088469882,-6.40433694954279,-5.807315787273158,-5.201868893096185,-4.85607004524207,-4.632417845601447,-6.175730518260666,-6.656578071486306,0
b2AR-decoy_1673,O=C(c1cnc(c2ccco2)s1)N1CCCC1Cn1cccn1,-8.66,-6.539438011178515,-6.010246088469882,-5.27933694954279,-4.696315787273158,-4.217868893096185,-3.405070045242071,-3.4554178456014477,-4.981730518260666,-5.960578071486307,0
b2AR-decoy_1674,Cc1cc(=O)n2nc(Oc3ccc(C#N)cc3Cl)sc2n1,-8.796,-6.593438011178515,-5.820246088469881,-5.48133694954279,-4.949315787273159,-4.495868893096185,-3.806070045242072,-3.2464178456014467,-4.983730518260666,-5.500578071486306,0
b2AR-decoy_1675,CC(C)(C)CN=C(C#N)C(C#N)/N=C/c1cccc(Cl)c1,-7.441,-5.457438011178515,-4.949246088469881,-4.21533694954279,-3.656315787273159,-3.0118688930961843,-2.6840700452420707,-2.4004178456014467,-3.9397305182606654,-4.494578071486306,0
b2AR-decoy_1676,CCOc1cc(C)c(S(=O)(=O)N2CCCCC2)cc1C,-7.753,-6.348438011178516,-5.739246088469881,-5.248336949542789,-4.197315787273158,-3.663868893096185,-3.0060700452420708,-2.917417845601447,-4.907730518260666,-4.230578071486306,0
b2AR-decoy_1677,CC(C)(C)C(=O)OCSc1nc(c2ccncc2)no1,-7.481,-5.585438011178515,-5.085246088469881,-4.32233694954279,-4.042315787273158,-3.1208688930961843,-2.754070045242071,-2.420417845601447,-4.134730518260667,-4.754578071486306,0
b2AR-decoy_1678,COC(=O)CSc1ncnc2scc(c3ccccc3)c12,-7.566,-5.752438011178515,-5.087246088469882,-4.46833694954279,-4.186315787273158,-3.335868893096185,-2.884070045242071,-2.4024178456014464,-4.312730518260667,-4.629578071486306,0
b2AR-decoy_1679,Cc1cc(=O)oc2cc(Sc3cccc(Cl)[n+]3[O-])ccc12,-9.142,-7.331438011178514,-6.487246088469881,-5.38533694954279,-5.571315787273159,-5.136868893096185,-4.80807004524207,-4.417417845601447,-5.875730518260667,-5.294578071486306,0
b2AR-decoy_168,CCC(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(F)(F)F,-10.399,-8.070438011178515,-7.772246088469881,-6.89133694954279,-6.870315787273158,-5.511868893096185,-5.34007004524207,-5.294417845601448,-7.214730518260666,-7.190578071486307,0
b2AR-decoy_1680,CCOC(=O)c1cc2cc(Br)ccc2oc1=O,-7.204,-5.721438011178515,-4.947246088469881,-3.94633694954279,-3.5163157872731583,-3.408868893096185,-2.478070045242071,-2.584417845601447,-4.199730518260666,-4.416578071486306,0
b2AR-decoy_1681,Cc1occc1C(=O)N(C)Cc1nc(c2ccc(Cl)cc2)no1,-9.154,-7.032438011178515,-6.148246088469881,-5.92033694954279,-4.898315787273159,-4.500868893096184,-3.969070045242072,-3.708417845601448,-5.276730518260666,-5.3805780714863065,0
b2AR-decoy_1682,O=S1(=O)C=C(Sc2nc3ccccc3o2)c2ccccc21,-8.972,-7.175438011178516,-6.745246088469882,-5.70933694954279,-5.398315787273159,-4.5978688930961855,-4.211070045242071,-3.970417845601446,-5.704730518260666,-5.8805780714863065,0
b2AR-decoy_1683,Cc1ccc(C(=O)COc2ccc3c(C)cc(=O)oc3c2)cc1,-10.043,-8.422438011178516,-7.082246088469882,-7.082336949542789,-6.022315787273158,-5.758868893096185,-5.229070045242072,-4.444417845601446,-6.478730518260667,-7.215578071486307,0
b2AR-decoy_1684,C#CCOC1=C/C(=N\c2ccc(OC)cc2)c2ccccc2C1=O,-8.697,-6.605438011178515,-6.419246088469881,-5.12033694954279,-4.791315787273159,-4.592868893096185,-3.873070045242072,-3.422417845601447,-5.413730518260666,-4.935578071486306,0
b2AR-decoy_1685,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1O,-9.522,-7.376438011178514,-7.319246088469882,-5.973336949542789,-5.696315787273159,-4.967868893096185,-4.508070045242072,-4.376417845601447,-6.034730518260666,-6.932578071486306,0
b2AR-decoy_1686,CCOC=C1SC(=S)N(c2ccccc2OC)C1=O,-6.859,-4.843438011178515,-4.425246088469882,-3.833336949542789,-3.4443157872731582,-2.441868893096185,-1.9870700452420704,-1.8434178456014472,-3.7217305182606655,-3.4655780714863065,0
b2AR-decoy_1687,Cc1cc(C)c(C)c(C(=O)C2OC(=O)C(C)(C)C(=O)C2(C)C)c1C,-8.859,-7.074438011178515,-6.506246088469881,-5.822336949542789,-5.981315787273159,-5.177868893096186,-4.147070045242071,-4.0274178456014464,-5.437730518260667,-6.135578071486307,0
b2AR-decoy_1688,CN(C)C1=C(Cl)C(=O)N(c2ccc(Cl)c(Cl)c2)C1=O,-7.905,-6.224438011178515,-5.994246088469882,-4.88733694954279,-4.029315787273158,-3.502868893096185,-3.2530700452420707,-2.938417845601447,-4.291730518260667,-4.894578071486307,0
b2AR-decoy_1689,CC1CN(C(=O)c2ccc3c(c2)OCO3)OC(c2ccccc2)O1,-10.433,-8.691438011178516,-7.532246088469881,-7.076336949542791,-6.576315787273158,-5.612868893096184,-5.44607004524207,-4.734417845601447,-6.458730518260666,-7.603578071486307,0
b2AR-decoy_169,CC(C)(C)C(=O)SCCOP(=O)(OCCSC(=O)C(C)(C)C)OC[C@@H]1C[C@@H](O)[C@H](n2ccc(N)nc2=O)O1,-8.549,-6.725438011178515,-6.105246088469881,-5.550336949542789,-4.491315787273159,-4.017868893096185,-3.5160700452420715,-3.927417845601447,-5.354730518260666,-5.651578071486307,0
b2AR-decoy_1690,CO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC(F)(F)C[C@@H]12,-8.224,-7.229438011178516,-5.722246088469881,-4.809336949542789,-4.640315787273159,-4.3158688930961855,-3.9780700452420703,-3.685417845601448,-5.4267305182606655,-5.440578071486307,0
b2AR-decoy_1691,COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(OC)c1O,-8.019,-5.873438011178515,-5.396246088469881,-3.90933694954279,-4.444315787273158,-3.5208688930961847,-4.186070045242071,-2.2534178456014464,-4.526730518260666,-3.9495780714863065,0
b2AR-decoy_1692,CC(=C/c1ccco1)/C=N/N1CCN(c2ccccc2)CC1,-8.759,-6.756438011178515,-6.028246088469881,-5.47233694954279,-4.716315787273159,-4.471868893096184,-3.710070045242072,-3.5724178456014464,-5.164730518260666,-5.964578071486306,0
b2AR-decoy_1693,CC(C)(C1=N[C@@H](C(C)(C)C)CO1)C1=N[C@@H](C(C)(C)C)CO1,-7.699,-6.339438011178515,-6.059246088469882,-4.70933694954279,-4.402315787273158,-3.937868893096185,-3.084070045242071,-3.236417845601447,-5.016730518260666,-5.026578071486307,0
b2AR-decoy_1694,Cc1ccc(N(C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-8.658,-6.404438011178515,-6.148246088469881,-5.5013369495427895,-5.255315787273158,-4.198868893096185,-3.637070045242071,-3.164417845601447,-5.087730518260666,-5.982578071486307,0
b2AR-decoy_1695,CC1(C)COC(=O)[C@@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,-8.76,-6.699438011178515,-6.100246088469881,-5.11433694954279,-4.832315787273158,-4.452868893096184,-3.777070045242072,-3.326417845601447,-5.278730518260667,-5.866578071486307,0
b2AR-decoy_1696,Cc1c(C(C)(C)C)s/c(=N/S(=O)(=O)c2ccccc2)n1C,-8.315,-6.525438011178515,-5.903246088469881,-4.84533694954279,-4.773315787273159,-4.110868893096185,-3.3800700452420718,-3.436417845601447,-4.8657305182606665,-5.565578071486307,0
b2AR-decoy_1697,Cc1cs/c(=N\N=C\c2ccccc2)n1Cc1ccco1,-7.842,-6.526438011178515,-5.704246088469882,-4.538336949542789,-4.844315787273159,-3.8748688930961848,-3.3160700452420717,-3.368417845601446,-4.3977305182606665,-5.589578071486306,0
b2AR-decoy_1698,O=C(NNC(=O)c1cccs1)c1ccc2ccccc2c1,-8.999,-7.747438011178515,-6.338246088469882,-5.58033694954279,-5.701315787273158,-4.289868893096184,-4.879070045242072,-3.889417845601447,-6.053730518260666,-6.589578071486306,0
b2AR-decoy_1699,COc1ccc(Cc2cc(=O)c3ccc(OC)cc3o2)cc1,-8.835,-6.761438011178516,-5.9752460884698815,-5.608336949542791,-5.018315787273158,-4.310868893096185,-4.111070045242071,-3.770417845601447,-5.353730518260666,-5.648578071486307,0
b2AR-decoy_17,Cc1cc(OCc2ccc(C(=O)NN=C3CCCC3)cc2)ccc1Cl,-9.593,-7.535438011178515,-6.560246088469881,-5.691336949542789,-5.504315787273159,-4.981868893096184,-4.450070045242072,-4.209417845601447,-5.722730518260667,-6.363578071486307,0
