ligand_id,SMILES,BE_avg,is_active
b2AR-decoy_3096,Cc1cccc(NC(=O)c2c(C)cc(C)nc2SCC(=O)Nc2c(C)cc(C)cc2C)c1,-2.880591079650909,0
b2AR-decoy_3035,Cc1ccc(/C=N/NC(=O)c2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)s1,-2.879634646837532,0
b2AR-decoy_1829,CCn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1ccc(Br)cc1F,-2.87871516342582,0
b2AR-decoy_640,Oc1ccc(/C=C/c2ccc(/C=C/c3cc(O)cc(O)c3)cc2)cc1,-2.877422081029728,0
b2AR-decoy_1686,CCOC=C1SC(=S)N(c2ccccc2OC)C1=O,-2.877360933684652,0
b2AR-decoy_2682,CC(C)=CCC1(CC=C(C)C)C(=O)[C@](O)(CC=C(C)C)C(=O)C2=C1O[C@H](c1ccccc1)C[C@H]2O,-2.8773277573567317,0
b2AR-decoy_1528,CCCCSC(=O)[C@@]1(C)CC[C@H]2[C@@H](CC=C3C[C@@H](OC(C)=O)CC[C@@]32C)[C@@H]1CC#N,-2.87719325707053,0
b2AR-decoy_1025,COc1ccc2cc(/C=C/C(=O)/C=C/c3ccc(N(C)C)cc3)ccc2c1,-2.8770715214003477,0
b2AR-decoy_2456,CC(C)C1=C(Sc2ccccc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,-2.8748861514012174,0
b2AR-decoy_1292,Cc1cc(Cl)cc(C)c1OCCCCn1ccnc1,-2.874416456645153,0
b2AR-decoy_972,COc1cc(/C=N/c2cc(C)c(O)cc2C(C)C)cc(OC)c1OC,-2.873214163219504,0
b2AR-decoy_2980,COn1c2ccccc2c2cc(COCc3ccc4c(c3)c3ccccc3n4OC)ccc21,-2.8723633906754,0
b2AR-decoy_1011,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccc(C)cc2)c(O)c1,-2.87011809572857,0
b2AR-decoy_1951,CC1(C)OC2=C(C(=O)/C(=N\NC(=O)c3ccncc3)c3ccccc32)C1Nc1ccccc1,-2.86938961642883,0
b2AR-decoy_3185,O=C(/C=C/c1ccc(c2ccc(Cl)c(Cl)c2)o1)c1ccc(Br)cc1,-2.8688384936297693,0
b2AR-decoy_1208,Cc1ccc(c2cc(NC(=O)COc3ccc(Cl)c(C)c3)on2)cc1,-2.868322271264099,0
b2AR-decoy_705,CCC1(CC)Oc2cc(OC)ccc2[C@@H](c2ccc(O)cc2)[C@H]1c1ccccc1,-2.867907823976278,0
b2AR-decoy_2741,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC(=O)[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)(C)O)C1,-2.867587565449804,0
b2AR-decoy_1618,CC1=NC(C)=C(C(=O)OCC(C)C)C(c2ccccn2)/C1=C(\O)OCC(C)C,-2.8674775676793165,0
b2AR-decoy_1442,COc1cc(O)cc(Br)c1O,-2.8674445954644936,0
b2AR-decoy_2774,FC(F)(F)c1ccccc1c1cc(C(F)(F)F)c2[nH]c(C3=NOC4(CCCCC4)C3)nc2c1,-2.866310583422584,0
b2AR-decoy_2916,C=C(c1ccccc1)C1COC2(CC[C@@]3(C)C(CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C(C)=O)CC[C@@H]43)C2)OO1,-2.8657650015872664,0
b2AR-decoy_727,C[C@H](CCC(=O)N(C)C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-2.8657613919796825,0
b2AR-decoy_1925,CN(C)C(=O)c1cc(Cl)ccc1Sc1cc(Cl)ccc1Cl,-2.8655890296869937,0
b2AR-decoy_563,CC(C)(C)c1cccc(n2cc(C(=O)c3ccccc3N)nn2)c1,-2.8653316776622377,0
ASD03130057,COCCOc1cccc(Nc2nc(NC3CCC(F)(F)CC3)c3ccccc3n2)c1,-2.865120776653762,1
b2AR-decoy_776,CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc3[nH]ccc3c2)cc1,-2.865010423052496,0
b2AR-decoy_181,CCCn1c(=O)c2nc(c3ccc(OCC(=O)NCCNC(=O)CCc4ccc(N)c(I)c4)cc3)[nH]c2n(CCC)c1=O,-2.864180049393367,0
b2AR-decoy_802,CCCCOC(=O)[C@H](C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,-2.8637153159708038,0
b2AR-decoy_3176,Cc1ccc(COc2ccc(/C=C/C(=O)/C=C/c3cccc(Cl)c3Cl)cc2)cc1,-2.861970400420204,0
b2AR-decoy_2603,CC1=CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@H]1CC[C@H]1C(C)=CC[C@H]2C(C)(C)C(=O)CC[C@]12C,-2.861542829668678,0
b2AR-decoy_1344,Fc1ccc(c2nnc(/C=C/c3ccc(Br)s3)o2)cc1,-2.8607008867175563,0
ASD03130113,CCN(CC)C1CCC(Nc2nc(Nc3cc(Cl)cc(Cl)c3)nc3ccccc23)CC1,-2.8596449829319948,1
b2AR-decoy_2750,O=S(=O)(Nc1nccs1)c1ccc(Oc2ccc(c3ccccc3)cc2)cc1F,-2.85928358690789,0
