ligand_id,SMILES,BE_min,is_active
b2AR-decoy_163,COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)c(c4c(O)ccc5[nH]cc(CCNC(=O)/C=C/c6ccc(O)cc6)c54)c23)ccc1O,-10.311,0
b2AR-decoy_2308,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3ccccc3O)cc2)cc1C,-10.31,0
b2AR-decoy_769,C(=C/c1n[nH]c2cc(c3ccncc3)ccc12)\c1ccc2c(c1)OCO2,-10.31,0
ASD03130072,Fc1ccc(Nc2nc(NC3CCCNC3)c3cc(Cl)ccc3n2)cc1F,-10.31,1
b2AR-decoy_289,CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1c2cc(OC)c(OC)cc2CCN1C(=S)NCc1ccc(Cl)cc1,-10.308,0
b2AR-decoy_2780,C=C(CC)C(=O)c1ccc(OCc2nc(c3ccc4ccccc4c3)cs2)cc1Cl,-10.308,0
b2AR-decoy_154,Cc1ccc(Cn2c(CCNc3nc(c4ccc(Cl)c([N+](=O)[O-])c4)cs3)nc3cc(C(=O)NCCCO)ccc32)cc1,-10.307,0
b2AR-decoy_2527,Clc1c[nH]nc1c1nc(c2ccc(Oc3ccc(I)cc3)cc2)no1,-10.306,0
b2AR-decoy_2328,O=C(Cc1ccc(c2ccccc2)cc1)NNC(=S)NCc1ccco1,-10.305,0
ASD03130052,COCCOc1ccc(Nc2nc(NC3CCCCC3)c3ccccc3n2)cc1,-10.305,1
b2AR-decoy_242,CC(C)c1ccc(c2c(NS(=O)(=O)NCc3ccccc3)ncnc2OCCOc2ncc(Br)cn2)cc1,-10.304,0
b2AR-decoy_2216,CC(C)[C@@H](C)[C@H](C)C[C@@](C)(O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,-10.302,0
b2AR-decoy_204,COc1ccc2cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)c(=O)oc2c1,-10.302,0
b2AR-decoy_2203,C=C(CC[C@H](O)C(C)(C)O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@@H](O)C(C)(C)[C@@H]3CC[C@]12C,-10.302,0
b2AR-decoy_2165,O=C1NC(=O)/C(=C\c2ccc(OCc3ccc(c4ccccc4)cc3)cc2)S1,-10.301,0
b2AR-decoy_2500,Cc1ccc(OC2=C(Sc3ccccc3)C(=O)c3ccccc3C2=O)cc1,-10.3,0
ASD03130037,c1ccc(Nc2nc(NC3CCCCC3)c3ccccc3n2)cc1,-10.299,1
b2AR-decoy_2068,Cc1ccc(NC(=O)CSc2nc(C(F)(F)F)cc(c3ccco3)n2)cc1,-10.299,0
b2AR-decoy_1658,O=C(/C=C/c1ccc(OCc2ccc(F)cc2F)cc1)c1ccc(n2ccnc2)cc1,-10.298,0
b2AR-decoy_732,CC1(C)CCN(CCOc2ccc3[nH]ccc3c2)c2ccc(Br)cc21,-10.297,0
b2AR-decoy_706,Cc1ccc(N=Nc2ccc(O)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1,-10.296,0
b2AR-decoy_2865,CC(C)c1cc2c(cc1OC(=O)c1cccnc1)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,-10.296,0
b2AR-decoy_881,Cc1cc(C)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(c2ccc(F)c(C)c2)c1,-10.296,0
b2AR-decoy_2925,CC(C)(C)Oc1cccc(C(=O)N2Cc3ccccc3C(c3ccccc3)c3ccccc32)c1,-10.295,0
b2AR-decoy_2903,CC(=O)c1ccc(c2cc(c3ccc([N+](=O)[O-])c4cccnc43)c(c3ccc(C(C)=O)cc3)o2)cc1,-10.294,0
b2AR-decoy_2067,CCc1cccc(NC(=O)CCN2C(=O)c3ccccc3Sc3ncccc32)c1,-10.294,0
b2AR-decoy_1186,CCc1ccc2c(Cc3c(=O)[nH][nH]c3c3ccc(C)cc3)c(O)ccc2c1,-10.293,0
b2AR-decoy_2773,O=c1c(/C=C/C(O)c2ccc(F)cc2)coc2cccc(OCC3CCCCC3)c12,-10.291,0
b2AR-decoy_2178,C[C@@H](Cn1ccc(c2ccc(C#N)c(Cl)c2)n1)Nc1cccc2cccnc12,-10.29,0
b2AR-decoy_2192,Cc1cc(/C=C2\SC(=O)NC2=O)c(C)n1c1ccc(Oc2ccccc2)cc1,-10.29,0
b2AR-decoy_3143,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2c2ccc(F)cc2)c1)c1cccc(O)c1,-10.29,0
ASD03130027,Nc1nc(Nc2ccccc2)nc2ccc(C(F)(F)F)cc12,-10.288,1
b2AR-decoy_3018,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc[nH]4)[C@@H](Cc4ccccc4)C3)cc2c1,-10.286,0
b2AR-decoy_1112,CCc1cc(Sc2ccc(c3ccccc3C3=NNN=N3)cc2)c2ncccc2n1,-10.286,0
b2AR-decoy_1122,Cc1ccccc1OCC(=O)Nc1ccc(c2nc3c(C)c(C#N)ccc3o2)cc1,-10.285,0
b2AR-decoy_2883,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3ccc(Cl)c(Cl)c3)no2)cc1,-10.282,0
b2AR-decoy_2443,CCCc1c(Cl)c(=O)oc2c3c(c4c(c12)OC(c1ccccc1)C=C4)OC(C)CC3=O,-10.281,0
b2AR-decoy_1280,COc1ccc(C2OOC(c3ccc(C(C)(C)C)cc3)OO2)cc1,-10.281,0
b2AR-decoy_739,CC(CCCc1ccc(F)cc1)c1cc(O)c2c(c1)OC(C)(C)C1=C2C2CCN1CC2,-10.281,0
b2AR-decoy_2808,CO[C@H]1C[C@@H]2C[C@H](OC)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)N3CCCC3)[C@H]12,-10.28,0
b2AR-decoy_2893,Cc1ccc2[nH]cc(C(/C(=N\O)c3ccc(Br)cc3)c3c[nH]c4ccc(C)cc34)c2c1,-10.28,0
b2AR-decoy_2867,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccccc3C)cc1OC2(C)C,-10.28,0
b2AR-decoy_3150,O=C(/C=C/c1ccccc1OCc1ccccc1)/C=C/c1cccc(Cl)c1Cl,-10.279,0
ASD03130039,c1ccc2c(NC3CCCCC3)nc(NC3CCCCC3)nc2c1,-10.277,1
b2AR-decoy_854,Cc1cccc(c2nnc(SCC(=O)Nc3ccc(C)c(C)c3)o2)c1,-10.276,0
b2AR-decoy_2517,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(c2ccc(F)c(F)c2)cc1,-10.275,0
b2AR-decoy_178,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(C[NH2+][C@@H](C(=O)[O-])[C@H](C)O)cc2Cl)cccc1c1ccccc1,-10.274,0
b2AR-decoy_1205,O=C(/C=C/c1cccc(OC(F)(F)F)c1)Nc1ccc2c(c1)CCC2,-10.273,0
b2AR-decoy_2831,Clc1ccc(c2nc3occn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1,-10.273,0
b2AR-decoy_44,O=C1Nc2ccccc2/C1=C\c1cccc(Oc2ccccc2)c1,-10.273,0
b2AR-decoy_145,C/C(=N\Nc1csc(c2ccc3c(c2)CCC3)n1)c1ccc(Cl)cc1,-10.27,0
b2AR-decoy_158,COc1cccc(COc2ccc(C(=O)c3c(OCc4cccc(OC)c4)cc(OC)cc3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)c1,-10.266,0
b2AR-decoy_1763,O=C(/C=C/c1ccc(/C=C(/C(=O)NC2CC2)c2ccc(C(F)(F)F)cc2)cc1)NO,-10.265,0
b2AR-decoy_2644,O=C(ON(C(=O)c1ccccc1)c1ccc(C(=O)c2ccccc2)cc1)c1ccc(Cl)cc1,-10.264,0
ASD03130055,c1ccc2c(NC3CCCCC3)nc(N3CCOCC3)nc2c1,-10.262,1
b2AR-decoy_2722,O=C1CCCN1CCOc1ccc(C2Oc3cc(O)ccc3-c3sc4cc(O)ccc4c32)cc1,-10.262,0
b2AR-decoy_3184,Cc1cc(C)c(C2=C(C(=O)C3C(C=C(Cl)Cl)C3(C)C)C3(CCCC3)OC2=O)c(C)c1,-10.261,0
b2AR-decoy_2802,FC(F)(F)c1cc(CSc2nnc(c3ccccn3)n2Cc2cccs2)ccc1Cl,-10.261,0
b2AR-decoy_1805,COc1ccc([C@@H]2[C@@H](CC[C@@H](O)c3ccccc3)C(=O)N2c2ccc(OC)cc2)cc1,-10.261,0
b2AR-decoy_180,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](OCC(=O)NCc3ccccc3)[C@@H]12)S(=O)(=O)c1ccc(N)cc1,-10.261,0
b2AR-decoy_1788,CCCc1cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12,-10.26,0
b2AR-decoy_2352,OC[C@H]1O[C@H]2c3cc(Cc4cc5ccccc5s4)c(Cl)cc3O[C@H]2[C@@H](O)[C@@H]1O,-10.259,0
b2AR-decoy_846,Cc1nc(c2cc(c3c(C)cccc3C)ccc2OCc2ccccc2)[nH]c1C,-10.259,0
b2AR-decoy_2176,Cc1c(Cc2ccccc2)nc(SCc2ccc(C(C)(C)C)cc2)[nH]c1=O,-10.258,0
b2AR-decoy_3155,CC1=C(C/C=C(\C)CC/C=C(\C)Cc2ccccc2)C(=O)c2ccccc2C1=O,-10.255,0
b2AR-decoy_35,Cc1ccccc1COc1ccccc1/C=C/C=C1\SC(=S)NC1=O,-10.254,0
b2AR-decoy_115,O=C1NC(=O)/C(=C/c2cc(c3ccccc3)ccc2OCc2ccccc2)S1,-10.253,0
b2AR-decoy_2718,N#Cc1cc(C(=O)N/N=C/c2cccc3c2ccn3Cc2ccc(C(F)(F)F)cc2)ccc1O,-10.251,0
b2AR-decoy_1742,Cc1ccc2[nH]c(SCc3nnc(c4ccccc4Br)o3)nc2c1,-10.249,0
b2AR-decoy_88,CCC(O)(c1cn(Cc2ccc3c(c2)scc3c2ccccc2)nn1)C(F)(F)F,-10.246,0
b2AR-decoy_2380,Cc1ccc(C)c(NC(=O)CSc2sc3c(O)cc(O)nc3c2C#N)c1,-10.245,0
b2AR-decoy_2136,Cn1cc(C2=C(c3cn(C)c4ccc(O)cc34)C(=O)NC2=O)c2ccccc21,-10.244,0
b2AR-decoy_2896,O=C(Oc1ccc2c(=O)c(c3ccccc3Cl)c(C(F)(F)F)oc2c1)c1cccs1,-10.244,0
b2AR-decoy_3188,CCn1/c(=C\C=C\C2=[N+](CC)c3cccc4cccc2c34)c2cccc3cccc1c32,-10.244,0
b2AR-decoy_3000,N#Cc1cc(Oc2ccc(c3cc([C@H](O)CO)cc(C(N)=O)n3)cc2)ccc1C(F)(F)F,-10.243,0
ASD03130035,Clc1ccc(Nc2nc(NC3CCCCC3)c3ccccc3n2)cc1,-10.243,1
b2AR-decoy_3003,CC1=C(CCCNS(=O)(=O)c2ccc(C)cc2)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,-10.237,0
b2AR-decoy_1977,CCC(Sc1ncc(S(=O)(=O)c2ccc(C)cc2)c(=O)[nH]1)C(=O)Nc1cc(C)ccc1C,-10.235,0
b2AR-decoy_1204,CCC(Sc1nc2ncccc2o1)C(=O)Nc1c(C)cc(C)cc1C,-10.231,0
b2AR-decoy_2707,CC(O)(COc1cc(C(C)(C)C)cc(C(C)(C)C)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-10.231,0
b2AR-decoy_1964,COc1cc(O)c(C(CC(=O)Nc2ccc(C)cc2)c2ccc3c(c2)OCO3)c(OC)c1,-10.23,0
b2AR-decoy_2477,CC(C)CCCC(C)C1CCC2C3CCC4N(C)C(=O)CC[C@]4(C)C3CC[C@]12C,-10.229,0
b2AR-decoy_135,CC1(C)CCC[C@@]2(CO)[C@H]1CC[C@@]1(C)[C@@H]3CC=C(C=O)[C@H](C=O)[C@@]3(C)CC[C@@H]12,-10.227,0
b2AR-decoy_2852,Cc1ccc(S(=O)(=O)c2nc(c3cccs3)oc2SC(C)c2ccccc2)cc1,-10.226,0
b2AR-decoy_1225,CCNC1=CC(=O)C=C(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@H]32)C1=O,-10.226,0
b2AR-decoy_2544,COc1nc2ccccc2cc1c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1,-10.226,0
b2AR-decoy_2971,Cc1ccc(S(=O)(=O)c2nc(c3ccco3)oc2SCc2ccccc2Cl)cc1,-10.225,0
b2AR-decoy_2342,O=C1C[C@@H](c2ccccc2)Oc2cc(O)c(Cc3cccc(O)c3O)c(O)c21,-10.222,0
b2AR-decoy_149,O=c1cc(N2CCCCC2)oc(c2cccc3c2Sc2ccccc2S3)c1,-10.222,0
b2AR-decoy_1768,Cc1ccc(NC(=O)CN2C(=O)C(c3ccc(C(C)(C)C)cc3)=NC2(C)C)cc1,-10.22,0
b2AR-decoy_1108,CCOC(=O)c1ccc(c2ccc(/C=C(\C#N)c3nc4cc(C)ccc4[nH]3)o2)cc1,-10.22,0
b2AR-decoy_2679,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,-10.218,0
b2AR-decoy_1080,Cc1csc(N2Nc3onc(c4ccccc4)c3C2c2ccc(Cl)cc2)n1,-10.217,0
b2AR-decoy_136,O=C1NC(=S)S/C1=C/c1cccc(Oc2ccc(C(F)(F)F)cc2)c1,-10.216,0
b2AR-decoy_2926,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CCC/C(=N\O)C(C)(C)C)=CC[C@@H]23)C[C@H](O)C[C@H]1O,-10.216,0
b2AR-decoy_2920,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C(C)C)sc3c2C(F)(F)F)nc1,-10.215,0
b2AR-decoy_1824,CCc1cc2c(COC(=O)CCNS(=O)(=O)c3cccc(C(F)(F)F)c3)cc(=O)oc2cc1O,-10.213,0
b2AR-decoy_2561,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2c2ccccc2)cc1Cl,-10.212,0
b2AR-decoy_1234,Cc1cc2nnc(SCc3cn4ccccc4n3)n2c2ccccc12,-10.211,0
b2AR-decoy_1965,COc1cc2c(cc1OCCn1ccnc1)Cc1c-2n[nH]c1c1ccc(c2ccc(O)cc2)cc1,-10.209,0
b2AR-decoy_2568,N#C/C(=C\c1ccc(C(F)(F)F)cc1)c1ccc(OCc2c(F)cccc2Cl)cc1,-10.208,0
b2AR-decoy_3185,O=C(/C=C/c1ccc(c2ccc(Cl)c(Cl)c2)o1)c1ccc(Br)cc1,-10.208,0
b2AR-decoy_1098,CC(C)(C)c1cc(NC(=O)[C@]2(C)CCCN2c2ccc(C(F)(F)F)cc2)no1,-10.208,0
b2AR-decoy_982,C[C@]12CCC(=O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@H](CCCN=[N+]=[N-])C[C@@H]12,-10.208,0
b2AR-decoy_1952,C/C(=N\Nc1ccc(C(F)(F)F)cn1)c1ccc(S(=O)(=O)NCc2ccco2)cc1,-10.205,0
b2AR-decoy_2549,N#Cc1c(O)nc(SCC(=O)N2c3ccccc3Sc3ccccc32)nc1c1ccccc1,-10.205,0
b2AR-decoy_1616,C=C1C(=O)O[C@@H]2C[C@]3(C)C(CCC(C)OC(=O)c4ccc(OC)cc4)[C@@H]3C[C@H]12,-10.204,0
b2AR-decoy_2337,CCCc1ccc(Cn2cc([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c3ccccc32)cc1,-10.203,0
b2AR-decoy_1120,Cc1ccccc1NC(=O)CSc1nc2c(c(c3ccco3)c1C#N)CCCC2,-10.199,0
b2AR-decoy_2701,Nc1cc2c(=O)c(C(=O)OCc3ccc(Cl)cc3)cn(Cc3ccc(Cl)cc3)c2cc1Cl,-10.199,0
b2AR-decoy_1845,CCOc1ccccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c(=O)[nH]1,-10.199,0
b2AR-decoy_549,CCc1ccc(c2[nH]nc3c2C(=O)c2c(NC(C)=O)cccc2-3)cc1,-10.197,0
b2AR-decoy_2474,CC(C)Cc1cccc(/C=C/[C@@H]2[C@@H]3[C@@H](C)OC(=O)[C@@H]3C[C@@H]3CCCC[C@H]32)n1,-10.197,0
b2AR-decoy_1892,O=[N+]([O-])c1ccc2c3ccc([N+](=O)[O-])c4ccc5ccc6ccc1c2c6c5c43,-10.196,0
b2AR-decoy_850,O=C1/C(=C/c2ccc(Oc3ccc(Cl)cc3)cc2)Oc2cc(O)ccc21,-10.195,0
b2AR-decoy_2433,Clc1ccc(C(Cn2ccnc2)OCc2ccc3ccccc3c2)c(Cl)c1,-10.194,0
b2AR-decoy_304,Cc1cn([C@H]2C[C@H](C3(c4ccc(NC(=O)CCCCCCC(=O)NO)cc4)SCCCS3)[C@@H](CO[Si](C)(C)C(C)(C)C)O2)c(=O)[nH]c1=O,-10.193,0
b2AR-decoy_1160,CCCCNC(=O)[C@]1(C)CCC[C@@]2(C)C3CC[C@@]4(C)C[C@]3(CCC21)CC4=O,-10.193,0
b2AR-decoy_2070,Cc1ccccc1OCc1ccc(c2nc(C#N)c(NCc3cccnc3)o2)o1,-10.191,0
b2AR-decoy_1629,[O-][S+](Cc1cc(Oc2ccccc2)nc(c2ccccc2)n1)c1ccccc1,-10.19,0
b2AR-decoy_3080,Cn1cncc1C(OCc1ccc(C#N)cc1)c1ccc(C#N)c(c2cc3ccccc3s2)c1,-10.188,0
b2AR-decoy_1581,CCOc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1,-10.187,0
b2AR-decoy_43,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,-10.185,0
b2AR-decoy_1961,N#Cc1cc(F)cc(S(=O)(=O)c2sc3ncc(N)cc3c2c2cnccc2F)c1,-10.184,0
b2AR-decoy_2094,O=c1cc(c2cc(O)c(O)c(Cc3ccccc3Cl)c2)oc2cc(O)cc(O)c12,-10.183,0
b2AR-decoy_1804,O=C(NCc1ccncc1)c1ccc(Oc2ccc(/C=C/C3=CN4CCC3CC4)cc2)cc1,-10.181,0
b2AR-decoy_1124,CCCCNC1=CC(=O)C=C(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@H]32)C1=O,-10.181,0
b2AR-decoy_2512,CC(C)CCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,-10.179,0
b2AR-decoy_1560,COc1ccc(NC(=O)C(NC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccc(OC)cc2)cc1,-10.177,0
b2AR-decoy_2182,Oc1ccc(/C=N/c2nnc(Cn3c4ccccc4c4ccccc43)s2)cc1,-10.176,0
b2AR-decoy_2993,Cc1oncc1c1cnc(N)c(c2ccc(C(=O)N[C@H](CO)c3cccc(F)c3)c(F)c2)c1,-10.176,0
b2AR-decoy_2662,COc1cc(/C=C2\SC(=O)N(Cc3ccc(F)cc3)C2=O)ccc1OCc1ccccc1,-10.171,0
b2AR-decoy_240,CCC[C@@H]1CCC[NH+]1Cc1sc(NC(=O)c2cnc(N3CCC(C(=O)[O-])CC3)cn2)nc1c1ccc(OC)c(C(F)(F)F)c1,-10.171,0
b2AR-decoy_468,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@]3(C)CO[C@@H]([C@@H]2O)[C@H]13,-10.17,0
b2AR-decoy_624,COc1ccc(c2n[nH]c3c2Cc2sc(c4cccnc4)cc2-3)cc1,-10.17,0
b2AR-decoy_2666,Fc1cccc(Cl)c1CSc1nnc(c2ccco2)n1c1ccc(OCc2ccccc2)cc1,-10.169,0
b2AR-decoy_2255,CC1CCC(OC(=O)NC(=O)c2cc(c3ccc(OC(F)(F)F)cc3)cs2)CC1,-10.168,0
b2AR-decoy_2997,O=C(N/N=C/c1ccc(OCc2cccc(C(F)(F)F)c2)cc1)c1cc(O)c(O)c(O)c1,-10.167,0
b2AR-decoy_2728,CCC(/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(=O)[C@](O)(C(=O)OC)C[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,-10.166,0
b2AR-decoy_1764,CC(C)CC(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21,-10.166,0
b2AR-decoy_2959,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2cc3c(=O)oc4ccccc4c3n2)c(C(C)C)c1,-10.165,0
b2AR-decoy_1167,C[C@@H](Oc1ccc(n2ccnc2)cc1)C(=O)Nc1ccc(c2ccccc2)cc1,-10.164,0
b2AR-decoy_1762,CC[C@@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,-10.164,0
b2AR-decoy_3180,COc1cc(c2nnc(SCc3ccc(C)cc3)o2)ccc1OCc1ccc(C)cc1,-10.162,0
b2AR-decoy_2304,Cc1nnc2sc(C(=O)NC3CN(c4cccc(F)c4F)C3)c(N)c2c1C,-10.162,0
b2AR-decoy_1078,CC(=O)c1cccc(c2cc(c3cnn(CC#N)c3c3cc(C)cc(O)c3)ccn2)c1,-10.161,0
b2AR-decoy_1850,CCCn1c(=O)c2[nH]c(c3ccc(OC(C)C(=O)NCc4ccc(Cl)cc4)cc3)cc2n(CCC)c1=O,-10.161,0
b2AR-decoy_1978,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,-10.161,0
b2AR-decoy_2456,CC(C)C1=C(Sc2ccccc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,-10.159,0
b2AR-decoy_2435,COC1[N+]([O-])=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)CC1(C)C,-10.158,0
b2AR-decoy_2142,O=C(/C=C/c1nccc2c1[nH]c1ccccc12)c1ccc(Br)cc1,-10.157,0
b2AR-decoy_3077,COc1ccc(n2nnc(/C=C\C=C\N3c4ccccc4Sc4ccc(Cl)cc43)n2)cc1,-10.155,0
b2AR-decoy_222,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CC[NH+](C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,-10.155,0
b2AR-decoy_2124,Cc1cc(CSc2nnc(Nc3ccccc3c3ccccc3)[nH]2)no1,-10.153,0
b2AR-decoy_2174,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc3c(c1)C=CC(C)(C)O3)CC2=O,-10.153,0
b2AR-decoy_1928,OC(c1ccc(OC(F)(F)F)cc1)c1cc2ccccc2cc1c1cccnc1,-10.151,0
b2AR-decoy_262,COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)[C@H](Cc2cncn2C(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)NO)cc1,-10.147,0
b2AR-decoy_2359,Nc1ccccc1C(=O)N/N=C/c1c2ccccc2[nH]c1c1ccc(O)cc1,-10.147,0
b2AR-decoy_1377,Cc1ccc(OC(=O)c2cc(c3ccc(C)c(C)c3)on2)c(C)c1,-10.146,0
b2AR-decoy_1847,C=C1C(=O)O[C@H](C[C@@H](C)[C@H]2CC[C@H]3/C(=C/C=C4/C[C@@H](O)[C@H](OCCCO)[C@H](O)C4=C)CCC[C@@]32C)[C@H]1C,-10.146,0
b2AR-decoy_2529,Cc1cc(C(=O)Nc2ccc(c3cccnc3)cc2)n(Cc2csc(N3CCCCC3)n2)c1,-10.146,0
b2AR-decoy_2175,CN(C)c1ccc(/C=N/NC(=O)N2c3ccccc3Sc3ccccc32)cc1,-10.145,0
ASD03130064,Clc1ccc(Nc2nc(NC3CCNCC3)c3ccccc3n2)cc1Cl,-10.143,1
b2AR-decoy_103,CCCCNC(=S)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,-10.142,0
b2AR-decoy_2734,CCCCNC(=O)C1C(c2ccccc2)=Nc2ccccc2N1C(=O)c1ccc(C(F)(F)F)cc1,-10.14,0
b2AR-decoy_2861,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-10.14,0
b2AR-decoy_1590,Cc1cnc(NC(=O)[C@@H]2C[C@H]3CCCC[C@@H]3N2C(=O)[C@H](CC2CCCC2)CN(O)C=O)s1,-10.139,0
b2AR-decoy_2361,Cc1ccc(Cc2cc(O)c(O)cc2c2cc(=O)c3c(O)cc(O)cc3o2)cc1,-10.139,0
b2AR-decoy_3161,Clc1ccc(CO/N=C/c2c(c3ccc4ccccc4c3)nc3occn23)cc1Cl,-10.138,0
b2AR-decoy_1514,C=CCn1c(SCc2cccc3ccccc23)nnc1c1cccnc1,-10.138,0
b2AR-decoy_673,Cc1cccc(C)c1Nc1nnc(SCc2cn3cccc(C)c3n2)s1,-10.137,0
b2AR-decoy_3075,Fc1ccc(C2=Nc3c(Sc4ccccc4)ncnc3Sc3ccccc32)cc1,-10.135,0
b2AR-decoy_1159,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@H](CCCSC#N)C[C@@H]12,-10.135,0
b2AR-decoy_2329,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(Cc3ccccc3O)c(O)c21,-10.135,0
b2AR-decoy_3079,CC(C)(C)c1cc(C2c3ccc(N)nc3NP2(=O)Oc2ccccc2)cc(C(C)(C)C)c1O,-10.135,0
b2AR-decoy_1932,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC(=O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,-10.133,0
b2AR-decoy_455,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-10.129,0
b2AR-decoy_345,S=P1(c2ccc(Oc3ccccc3)cc2)Nc2ccccc2CO1,-10.129,0
b2AR-decoy_254,C[C@@H](S[C@H]1CO[C@H](c2ccc(C(=O)Nc3ccc(C#N)c(C#N)c3)cc2)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-10.126,0
b2AR-decoy_3129,CCN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)c1ccc(NC(=O)c2cccs2)cc1,-10.126,0
b2AR-decoy_3025,CC(=O)N1CCc2cc(S(=O)(=O)NC(CC(C)C)C(=O)Nc3cc(C)cc(C)c3)ccc21,-10.125,0
b2AR-decoy_2980,COn1c2ccccc2c2cc(COCc3ccc4c(c3)c3ccccc3n4OC)ccc21,-10.125,0
b2AR-decoy_1927,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C,-10.125,0
b2AR-decoy_1724,C=C1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(=O)[C@@H](C)CC)C1,-10.125,0
