ligand_id,SMILES,dock38_score,is_active
M2R-decoy_9505,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NCCc4ccccc4)c3)[nH]c3c2ccc(Cl)c3c2c(C)nn(C)c2C)cc(C)c1Cl,-22.81,0
M2R-decoy_4519,CCCCCCCCCCCCCC(=O)OC1C(O)C(CO)OC(OC)C1NC(=O)N(CCCl)N=O,-22.8,0
M2R-decoy_5073,CCC[C@H](NC(=O)[C@@H]1[C@@H](CC)CCN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,-22.8,0
M2R-decoy_6861,CC(=O)O[C@H]1C[C@H]2[C@](C)(C3=CC[C@@H](C4COC(=O)C4)[C@@]31C)[C@H](OC(=O)c1ccccc1)[C@@H]1OC[C@]3(C)[C@H](O)C[C@H](OC(C)=O)[C@@]2(C)[C@@H]13,-22.8,0
M2R-decoy_4171,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CO[C@@H]3OCCC[C@H]23)cc1,-22.79,0
M2R-decoy_3263,CCCN(CC1CC1)c1nc(CC)c(c2ccc(Cl)cc2Cl)nc1CC,-22.79,0
M2R-decoy_6115,CCN(CC)C(=O)CN(c1cc(N2CCCC2)ccc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1,-22.79,0
M2R-decoy_8731,C=Cc1c2[nH]c(c1C)C=C1N=C(C(CC(=O)OC)=c3[nH]c(c(C)c3C(=O)NCc3ccncc3)=CC3=NC(=C2)C(C)=C3CC)[C@@H](CCC(=O)OC)[C@@H]1C,-22.79,0
M2R-decoy_9175,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(N)=O,-22.79,0
M2R-decoy_3481,Cc1cccc(CNC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)n1,-22.78,0
M2R-decoy_4383,COc1cc(c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)[O-],-22.78,0
M2R-decoy_5421,CC(C)(c1ccc(OCc2cnc(NS(C)(=O)=O)nc2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,-22.78,0
M2R-decoy_5790,CCOC(=O)CCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NC1CCSc2ccccc21,-22.78,0
M2R-decoy_6250,CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H]6CC[C@]5(O[C@H]5OC(=O)C[C@H]56)[C@@H]4CC[C@]3(O)C2)[C@@H]1OC,-22.78,0
M2R-decoy_7620,COC(=O)C[C@H]1[C@@]2(C)CO[C@]3(O)[C@@H](C=C4[C@H](CC[C@@]5(C)[C@H](c6ccoc6)OC(=O)C[C@@]45O)[C@]13C)[C@H]2OC(=O)/C=C/c1ccccc1,-22.78,0
M2R-decoy_8165,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(OC(C)(C)C)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,-22.78,0
M2R-decoy_10776,O=C(C1CCCCN1S(=O)(=O)c1ccc(F)cc1)N1CCN(c2ccccc2F)CC1,-22.77,0
M2R-decoy_2138,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)[O-])cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,-22.77,0
M2R-decoy_8,COC(=O)c1ccc(CS(=O)(=O)c2ccc(F)cc2)o1,-22.77,0
M2R-decoy_8277,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cnc2c(NC3CC3)ncnc21)OCOC(=O)C(C)(C)C,-22.77,0
M2R-decoy_3072,CC(C)CC(c1nnnn1C)N(Cc1ccccc1Cl)c1ccc(C#N)c(Cl)c1,-22.76,0
M2R-decoy_10337,O=C1/C(=C/c2ccc(F)cc2)CS(=O)(=O)C/C1=C\c1ccc(F)cc1,-22.75,0
M2R-decoy_3993,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2nccn2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,-22.75,0
M2R-decoy_1264,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)/C=C\C(C)(C)COC2=O,-22.74,0
M2R-decoy_5951,O=C(CN(c1ncnc2c1ncn2C1CCCCO1)C1CC1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,-22.74,0
M2R-decoy_6827,CO[C@@H](/C(C)=C/C=C/C(C)=C/c1coc(C)n1)[C@@H](C)[C@@H]1C[C@H](O)[C@H]2O[C@@H]2/C=C/[C@@H](C)[C@H]2C[C@H](CC(=O)O2)C[C@@H]2O[C@H]2C(=O)O1,-22.74,0
M2R-decoy_7549,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccc(Br)o2)C(C)CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,-22.74,0
M2R-decoy_9429,O=C(CCCCCCCCCCC(=O)NCc1cccnc1)NCc1cccnc1,-22.74,0
M2R-decoy_9610,CSCCCCCN=C=S,-22.74,0
M2R-decoy_10302,Cc1ccc(S(=O)(=O)N2Cc3ccccc3-n3nncc3C2)cc1,-22.73,0
M2R-decoy_2262,CCN(CC)S(=O)(=O)c1cccc(c2nnc(SCC#N)n2Cc2ccccc2)c1,-22.73,0
M2R-decoy_3493,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,-22.73,0
M2R-decoy_5182,O=S(=O)(NCC1CCCO1)c1ccc(S(=O)(=O)N(Cc2ccc(F)cc2)C2CCCCC2)cc1,-22.73,0
M2R-decoy_8935,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H](C(C)=O)C2CCCCC2)c2cccc(OCC[NH+]3CCOCC3)c2)cc1OC,-22.73,0
M2R-decoy_9699,CC(C)Cn1c(=O)n(C)c(=O)c2c1ncn2CC1CC1,-22.73,0
M2R-decoy_7451,Oc1c(Br)cc(Br)cc1Oc1c(Br)cc(Br)c(Br)c1O,-22.72,0
M2R-decoy_254,CC(C)(C)c1cn2nc(S(N)(=O)=O)sc2n1,-22.71,0
M2R-decoy_1599,CCOC(=O)C1=C(C)[NH+]=C2SC(C)C(=O)N2C1c1cccc(F)c1,-22.71,0
M2R-decoy_5542,CC(=O)NC(CCCNC(=O)OCc1ccccc1)C(=O)NCc1ccccc1,-22.71,0
M2R-decoy_7719,CS(=O)(=O)N1CC[C@@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1,-22.71,0
M2R-decoy_451,COc1cc2nc(N)sc2c2nc(N)sc12,-22.7,0
M2R-decoy_3356,CCCO[C@H]1Cc2ccccc2[C@H]1Nc1nc(CC)c(Oc2cc(C)cc(C)n2)nc1CC,-22.7,0
M2R-decoy_3417,CC(C)CC(=O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,-22.7,0
M2R-decoy_2156,COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1)NS(=O)(=O)c1ccc(C)cc1,-22.69,0
M2R-decoy_4028,CCC(c1ccc(O)cc1)C(CSCCCCCCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12)c1ccc(O)cc1,-22.69,0
M2R-decoy_7184,CC(=O)N1CC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)C1,-22.69,0
M2R-decoy_11213,COC(=O)c1nc(Br)c2cccnc2c1OS(=O)(=O)c1ccc(C)cc1,-22.68,0
M2R-decoy_5233,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)N[C@H](C)[C@H]3CC3(Cl)Cl)C[C@H]3C[C@H]32)c2cc(C)c(OCc3ncccn3)cc12,-22.68,0
M2R-decoy_5777,CCNc1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)O)cc2o1,-22.68,0
M2R-decoy_5069,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,-22.68,0
M2R-decoy_7841,C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,-22.68,0
M2R-decoy_11360,CN(Cc1ccccc1F)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,-22.67,0
M2R-decoy_288,CC(O)c1ccc2c(c1)S(=O)(=O)c1ccccc1O2,-22.67,0
M2R-decoy_6141,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)C[C@]12CC[C@@H](C)CO2,-22.67,0
M2R-decoy_6098,CCOCCCNC(=O)C(c1ccc(C)cc1)N(Cc1cccs1)C(=O)c1ccccn1,-22.66,0
M2R-decoy_1301.1,Nc1nc(O)c(I)c(c2cccc(F)c2)n1,-22.65,0
M2R-decoy_2041,CC(C)[C@@H](OCc1ccccc1)[C@H](C)/C=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,-22.65,0
M2R-decoy_2045,CCCCCS(=O)(=O)NC(=O)CCc1cc(OCCCC)nn1Cc1ccc(Cl)cc1Cl,-22.65,0
M2R-decoy_4705,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)NCCC3=CCCCC3)ccc21,-22.65,0
M2R-decoy_5245.1,CO[C@H]1CN(c2cccc(c3cccc(C)c3OCc3ccc4c(c3)CC[NH+](C3CCOCC3)C4)n2)CC[C@H]1C(=O)[O-],-22.65,0
M2R-decoy_10821,CN(C)c1ccc(/C=C2\CN(C(=O)C(Cl)Cl)C/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,-22.64,0
M2R-decoy_234,O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CCC[C@@H]1C[C@H](O)C2,-22.64,0
M2R-decoy_4904,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](CC(=O)NO)OC(=O)c3ccc(Cl)cc3)[C@H]21,-22.64,0
M2R-decoy_6150,CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1S(C)(=O)=O,-22.64,0
M2R-decoy_10281,Cn1/c(=N/C(=O)C2CCCCC2)sc2cc([N+](=O)[O-])ccc21,-22.63,0
M2R-decoy_2166,CC[N+](CC)(CC)CCOCCOCCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13CC(=O)[C@@](C)(CC[C@@H]21)C3,-22.63,0
M2R-decoy_616,CC1CCCN(S(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)C1,-22.63,0
M2R-decoy_9133.1,CC(C)Cc1ccc(C(C)C(=O)Nc2nnc(CCCCc3ccc(NC(=O)Cc4ccccc4)nn3)s2)cc1,-22.63,0
M2R-decoy_9770,COC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,-22.63,0
M2R-decoy_3812,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@H](OC(=O)/C(Cc3ccccc3)=N/OCCCC)[C@H]12,-22.62,0
M2R-decoy_7283,O=C([O-])c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)[C@H]2CCCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1,-22.62,0
M2R-decoy_6645,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccccc2)Oc2cc(C#CC3(O)CCCC3)ccc2S1(=O)=O,-22.62,0
M2R-decoy_4165,CCc1cn(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(C(=O)NCC(CC)CC)ccc12,-22.61,0
M2R-decoy_4651,COP(=O)(N[C@H]1CO[C@H](OP(=O)(OCc2ccccc2)OCc2ccccc2)[C@H](OC(C)=O)[C@H]1OC(C)=O)OC,-22.61,0
M2R-decoy_865,O=C1NC(=S)N(Cc2ccco2)C(=O)/C1=C\c1cccs1,-22.61,0
M2R-decoy_2366,C/C=C(\C)C(=O)Oc1cc(C)ccc1C1(COC(C)=O)CO1,-22.6,0
M2R-decoy_7198,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1[C@@H](CO)c2cc(OCc3ccc4ccc(C)cc4n3)ccc2OC1(C)C,-22.6,0
M2R-decoy_8808,CC(C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(c2ccc(OCCCO[N+](=O)[O-])cc2)c(F)c1,-22.6,0
M2R-decoy_10118,N#CCCc1nc2ccc(Br)cc2c(=O)n1CCO,-22.59,0
M2R-decoy_1964,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCNC(=O)NC1CCCCC1)C(=O)[O-],-22.59,0
M2R-decoy_2148,CC(C)(C)SCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,-22.59,0
M2R-decoy_4439.1,Cc1cc(C[NH+](C[C@H]2CC[C@H](C(=O)[O-])CC2)[C@@H](C)c2ccc(Cl)cc2)ccc1OCCN1C(=O)CN(C)C1=O,-22.59,0
M2R-decoy_7144,Cc1cc(F)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,-22.59,0
M2R-decoy_6627,C=C1CC[C@H](Cl)C(C)(C)[C@@H]1C[C@@]12OC(C)(C)[C@H](Cl)C[C@]1(Cl)C(=O)C1=C(C2=O)C(=[N+]=[N-])C(=O)C=C1[O-],-22.59,0
M2R-decoy_6722,Cc1cc(COc2c(C)cccc2c2csc(N3C[C@@H]4C[C@]4(C(=O)[O-])C3)n2)cc2c1C[NH+](C1COC1)CC2,-22.59,0
M2R-decoy_9136,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](CC(=O)NO)OC(=O)c3ccc4ccccc4c3)[C@H]21,-22.59,0
M2R-decoy_11119,CN(C(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)C1CCS(=O)(=O)C1,-22.58,0
M2R-decoy_11497,CC(=O)NCCC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,-22.58,0
M2R-decoy_6379.1,O=C([O-])C(c1ccc(OC(F)(F)F)cc1)[NH+]1CCC2(CC1)OC(c1cc(Cl)cc(Cl)c1)c1cccnc12,-22.58,0
M2R-decoy_7341.1,[NH3+][C@@H](Cc1cc(I)c(Oc2cc(Br)c(O)c(Br)c2)c(I)c1)C(=O)[O-],-22.58,0
M2R-decoy_7679,CC1=C(CC(=O)Oc2cccc(Oc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,-22.58,0
M2R-decoy_9100,CCC(c1nc2ccccc2c(=O)n1c1ccc(Cl)cc1C)N(CCc1ccccc1)C(=O)c1cccc(OC)c1,-22.58,0
M2R-decoy_5596,CNC(=O)N(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,-22.57,0
M2R-decoy_5905,COc1ccc(F)c(c2ncc(COc3cccc([C@@H](CC(=O)[O-])C4CC4)c3)nc2C2=CCCC2(C)C)c1,-22.57,0
M2R-decoy_6179,Cc1ccccc1c1ccc(CN2C(C)C(=O)N(Cc3cn(Cc4ccco4)nn3)CCS2(=O)=O)cc1,-22.57,0
M2R-decoy_6754,CC(C)Cc1ccc([C@H](C)C(=O)N[C@H](C(=O)N[C@H]2CSCCNC(=O)/C=C/[C@H](C)NC2=O)C(C)C)cc1,-22.57,0
M2R-decoy_8867,CN(C)C(=O)CCc1cc2c(c(S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,-22.57,0
M2R-decoy_8406,CCCS(=O)(=O)N(Cc1ccccc1)c1nc(C(F)(F)F)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,-22.57,0
M2R-decoy_5547,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)NCCO,-22.56,0
M2R-decoy_7027,O=C([O-])[C@@H](Cc1ccc(O)cc1)/[NH+]=C1\S/C(=C\c2ccc(c3cccc(Cl)c3)o2)C(=O)N1c1ccccc1,-22.56,0
M2R-decoy_3402,CCc1cc2c(cc1OC(C)C(C)=O)oc(=O)cc2c1ccccc1,-22.55,0
M2R-decoy_5915,CCOc1cc(n2cnnn2)c(OCC)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,-22.55,0
M2R-decoy_9953,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=O)C(OC(=O)C3=CC(C)(C)N(O)C3(C)C)c3ccc5c(c3)OCO5)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,-22.55,0
M2R-decoy_8451,COc1ccc(c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccccn5)ccc43)cc2)cn1,-22.55,0
M2R-decoy_10649,CC1CCCN(S(=O)(=O)c2ccc(Br)s2)C1,-22.54,0
M2R-decoy_4314,COCCCNC(=O)CCCn1c(=O)c2ccccc2n(CC(=O)Nc2c(C)cccc2C)c1=O,-22.54,0
M2R-decoy_5196.1,CO[C@@H]1CN(c2cccc(c3cccc(C)c3OCc3cc(C)c4c(c3)CC[NH+](C3CCOCC3)C4)n2)CC[C@H]1C(=O)[O-],-22.54,0
M2R-decoy_9982,O=C([O-])C1CC2(C1)CC(C(=O)N1CC[C@@](c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C1)C2,-22.54,0
M2R-decoy_1580,C=CCN(CC=C)C(=S)N/N=C\c1ccccc1O,-22.53,0
M2R-decoy_6036,CSc1ccc(/C=C2/C(C)=C(CC(=O)OCC#CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c3cc(F)ccc32)cc1,-22.53,0
M2R-decoy_6504,C[C@H]1O[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)[C@@H](O)[C@@H](O)[C@@H]1O,-22.53,0
M2R-decoy_8483,CC(C)OC(=O)OCOP(=S)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,-22.53,0
M2R-decoy_10585,CC(C)(C)C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC1,-22.52,0
M2R-decoy_10626,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c(=O)on1C(=O)N1CCCCC1,-22.52,0
M2R-decoy_3733,O=C([O-])/C(C/C=C/CN(Cc1ccccc1)C(=O)OCc1ccccc1)=C1/O[C@@H]2CC(=O)N2C1C(=O)OCc1ccccc1,-22.52,0
M2R-decoy_6009,C=C(C[N+](C)(C)C)N/N=C/c1oc(c2ccc(OC)c(OC)c2)c(c2ccc(OC)c(OC)c2)c1[N+](=O)[O-],-22.52,0
M2R-decoy_7547,Cc1ccc(S(=O)(=O)n2cccc2[C@@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)CCCCOC(=O)C/C=C/[C@@H]2C)cc1,-22.52,0
M2R-decoy_9052,Cc1ccc(C2=C(NC(=O)c3ccc(OC(F)F)cc3)C(=O)NC(c3cnn(CCCCCC(F)(F)F)c3)(C(F)(F)F)C2)cc1,-22.52,0
M2R-decoy_11142,O=C1CN(S(=O)(=O)c2ccc(F)cc2)C(=O)CN1S(=O)(=O)c1ccc(F)cc1,-22.51,0
M2R-decoy_11504,N#Cc1c2c(N)ncnc2n([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c1c1ccc(Br)s1,-22.51,0
M2R-decoy_3141,CCN(C(=O)C(C)Sc1nnc(c2ccncc2)n1C)C1CCCCC1,-22.51,0
M2R-decoy_5486,CN(C(=O)Cc1ccc(C(F)(F)F)cc1)C(C[NH+]1CCCC1)c1cccc(OCC(=O)OC(C)(C)C)c1,-22.51,0
M2R-decoy_5018,COCCNC(=O)c1ccc(c2cc3sc(C(C(=O)NCc4nnc(C)o4)S(=O)(=O)CCOC)nc3cc2F)cc1,-22.51,0
M2R-decoy_7221,CC(=O)N1CCN(C(=O)N2CC[C@](c3ccc(C(OCC4CCOCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,-22.51,0
M2R-decoy_740,CC(=O)Nc1ccc(S(=O)(=O)NC2CCS(=O)(=O)C2)cc1Cl,-22.51,0
M2R-decoy_10191,O=C1c2c(Br)sc(Br)c2C(=O)C1(O)O,-22.5,0
M2R-decoy_2479,Cc1nnc([S+]([O-])Cc2ccccc2)o1,-22.5,0
M2R-decoy_573,Cc1nnc([C@H]2C[C@H]3OCC[C@H]3N(S(=O)(=O)C3CC3)C2)o1,-22.5,0
M2R-decoy_10667,CN1CN(C(=O)c2ccc(Br)cc2Cl)CC1=O,-22.49,0
M2R-decoy_7537,CC(=O)O[C@H]1CC[C@]23C[C@]24CC[C@]25CO[C@@]6(C(C)(C)O)CC[C@](C)(O6)[C@H]2[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@]5(C)[C@@H]4CC[C@H]3C1(C)C,-22.49,0
M2R-decoy_9405,COc1cc(/C=C/C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)ccc1OCc1nc(C)c(C)nc1C,-22.49,0
M2R-decoy_9799,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C/C(=C\OC6C=C(C)C(=O)O6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-22.49,0
M2R-decoy_5364,CCOc1ccc(CCNC(=O)c2cccc(Nc3nc4ccccc4nc3n3nc(C)cc3C)c2)cc1OCC,-22.48,0
M2R-decoy_6358,C[C@@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,-22.48,0
M2R-decoy_7826,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@H](OC(C)=O)[C@]2(C)[C@@H]1C[C@@H]1C[C@H](OC(C)=O)[C@]3(C)O[C@]3([C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H]1C,-22.48,0
M2R-decoy_9454,CNC(=O)CCC(CC(=O)Nc1ccc(C)cc1C)c1nnc(CCCC(C)C)n1C1CC1,-22.48,0
M2R-decoy_9518,C[C@@H](CCCCC(=O)OCCC[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3)O[C@@H]1O[C@@H](C)[C@H](OC(=O)c2ccccc2)C[C@H]1OC(=O)c1ccccc1,-22.48,0
M2R-decoy_1332,C#CC12C=C(C#N)C(=O)C=C1c1c(Cl)cccc1C2,-22.47,0
M2R-decoy_2013,CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccc2ccccc2c1,-22.47,0
M2R-decoy_4068,CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCNC(=O)OC(C)(C)C)S(=O)(=O)c1ccc(OC)cc1,-22.47,0
M2R-decoy_4560,COc1ccc(CN(C(=O)Cn2cc(CNS(=O)(=O)c3ccc(C)cc3)nn2)c2cc(OC)c(OC)c(OC)c2)cc1,-22.47,0
M2R-decoy_7402,[C-]#[N+]C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(S(C)(=O)=O)[C@@H]1c1ccc(C#N)cc1S(C)(=O)=O,-22.47,0
M2R-decoy_10968,CC1(C)C(=O)C(C#N)=C[C@]2(C)C3=CC(=O)CC[C@]3(C(=O)OCOCC[Si](C)(C)C)CC[C@@H]12,-22.46,0
M2R-decoy_816,O=C(Oc1ccc(c2nnco2)cc1)N1CCCCC1,-22.46,0
M2R-decoy_8373,C/C=C\c1cn(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(C(=O)NCC(CC)CC)ccc12,-22.46,0
M2R-decoy_10777,Cc1ccc(S(=O)(=O)N2CCCCC2C(=O)N2CCN(c3ccccc3F)CC2)cc1,-22.45,0
M2R-decoy_129,O=C1CCOc2nc(C#CC3CCCCC3)ccc21,-22.45,0
M2R-decoy_1885,CCCc1nn(C)c2c(Nc3ccc(OC(F)(F)F)cc3)nc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc12,-22.45,0
M2R-decoy_3046,CCCSc1ncc(Cl)c(C(=O)N(Cc2ccc(N(C)C)cc2)C2CCS(=O)(=O)C2)n1,-22.45,0
M2R-decoy_9502,CC(C)[C@H](NC(=O)CCC(O)(CCc1ccccc1)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,-22.45,0
M2R-decoy_11133,O=S(=O)(c1cccs1)N1CCN(S(=O)(=O)c2cccs2)CC1,-22.44,0
M2R-decoy_10178,CC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CC1,-22.44,0
M2R-decoy_10197,NS(=O)(=O)Oc1ccc(I)cc1,-22.44,0
M2R-decoy_3746,CC(C)N(CCCCOCC(=O)NS(=O)(=O)C(C)C)c1cnc(c2ccccc2)c(c2ccccc2)n1,-22.44,0
M2R-decoy_5203,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(/C=C/c3ccccc3)cnc2O[C@H]1CN(C)S(=O)(=O)c1ccc(C#N)cc1,-22.44,0
M2R-decoy_5236,CN1C(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)N(O)C=O)C(=O)C1(C)C,-22.44,0
M2R-decoy_584,O=S(=O)(c1ccc(Cl)cc1)N1C2CSCC1c1cn[nH]c1C2,-22.44,0
M2R-decoy_6093,CCCCC(=O)OC[C@H]1O[C@@H](n2cnc3c(OC)ncnc32)[C@@H](OC(=O)CCCC)[C@@H]1O,-22.44,0
M2R-decoy_8334,CCCCNC(=O)[C@@H](CCC)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,-22.44,0
