ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,is_active
M2R-decoy_4957,CCOC(=O)[C@]12CO[C@H](C(C)(C)C)N1C(=O)/C(=C(/CC13CC4CC(C)(CC(C)(C4)C1)C3)NC(C)CCC[NH+](CC)CC)C2=O,-7.313,-6.628633728738219,-8.673618195096406,-8.01655254563703,-5.598700306037418,-5.160024196616026,-3.797118738656839,-6.455438950327563,-4.279951960914275,0
M2R-decoy_4959,Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCC[NH+]3CCOCC3)c2)cc1,-8.726,-8.415633728738218,-8.323618195096406,-8.19655254563703,-7.795700306037418,-7.204024196616025,-6.947118738656839,-6.317438950327563,-6.623951960914274,0
M2R-decoy_496,CC(=O)OC1C2OC(CC(C)=CC2=O)C1(O)C=C(C)C,-5.367,-4.663633728738218,-5.437618195096406,-4.88155254563703,-4.475700306037417,-3.7100241966160254,-2.730118738656839,-3.7584389503275633,-2.3899519609142743,0
M2R-decoy_4960,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)CCNC(=O)CCC(=O)OCCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)C[C@H]1C(=C)C,-8.516,-8.042633728738219,-7.426618195096406,-7.542552545637029,-6.654700306037418,-6.8510241966160255,-5.36511873865684,-6.159438950327563,-6.555951960914275,0
M2R-decoy_4961,CN(C)/C=N/c1nc2c(ncn2COCCOP(=O)(NC(C)(C)C(=O)OCc2ccccc2)Oc2cccc3ccccc23)c(=O)[nH]1,-9.944,-9.52963372873822,-9.530618195096409,-8.71955254563703,-8.190700306037417,-7.529024196616026,-7.776118738656839,-7.521438950327562,-7.532951960914275,0
M2R-decoy_4962,CCN(CC)C(=O)[C@@H](C)[C@H](OC)[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](CC)([C@@H]4O[C@@H]([C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)O2)C[C@H](O)[C@H]1C,-8.607,-7.439633728738219,-7.725618195096406,-7.4925525456370305,-6.602700306037417,-5.442024196616026,-4.362118738656839,-6.134438950327563,-5.276951960914275,0
M2R-decoy_4963,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1C[C@@H](Cc2ccccc2)CN1C(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C,-9.854,-8.380633728738218,-8.212618195096406,-7.790552545637031,-6.725700306037417,-7.236024196616025,-5.165118738656839,-6.776438950327563,-6.884951960914275,0
M2R-decoy_4964,CC(C)C12OC3(c4ccccc4)OC1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)CC[C@@]4(C)C1(O3)[C@H](C)[C@H]2OC(=O)CCCCCCCCc1ccccc1,-8.143,-7.516633728738219,-7.246618195096406,-7.735552545637031,-6.397700306037417,-6.734024196616026,-4.888118738656838,-5.818438950327563,-5.325951960914274,0
M2R-decoy_4965,COc1ccnc(C(=O)N[C@H]2COC(=O)[C@H](Cc3ccccc3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)c1OC(=O)CCCCCC(=O)Oc1ccccc1,-6.568,-5.707633728738219,-6.426618195096406,-6.05555254563703,-4.974700306037417,-4.839024196616026,-4.139118738656839,-4.266438950327563,-4.543951960914274,0
M2R-decoy_4966,COc1ccc(CCC(=O)O[C@@H](C)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)O)C(=O)OCc2ccccc2)cc1,-8.952,-7.957633728738218,-7.726618195096407,-7.331552545637031,-6.510700306037418,-5.867024196616026,-4.795118738656838,-6.318438950327563,-5.582951960914274,0
M2R-decoy_4967,CCCN(C)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)cc(N(C)C(=O)OC(C)(C)C)c1,-7.653,-8.546633728738218,-8.239618195096407,-7.988552545637031,-6.513700306037418,-7.0190241966160265,-4.003118738656839,-6.584438950327563,-6.259951960914275,0
M2R-decoy_4968,CC(C)C[C@H](NC(=O)CCCCC1CCSS1)C(=O)NC(Cc1ccc(Br)cc1)C(=O)C(=O)NCCc1ccccn1,-9.422,-8.24663372873822,-8.370618195096407,-7.6305525456370304,-6.4307003060374175,-6.762024196616027,-5.448118738656838,-6.449438950327563,-6.558951960914275,0
M2R-decoy_4969,CCOC(=O)C(CCCNC(=O)OC(C)(C)C)N(Cc1ccc(OC)cc1OC)C(=O)CC(=O)CP(=O)(OCC)OCC,-7.356,-6.402633728738219,-6.570618195096406,-6.021552545637031,-4.967700306037417,-4.787024196616026,-3.906118738656839,-5.365438950327563,-4.632951960914275,0
M2R-decoy_497,S=C(Nc1ccc(Br)cc1)Nc1nc[nH]n1,-8.749,-8.12163372873822,-7.898618195096406,-6.03655254563703,-6.722700306037417,-7.206024196616026,-5.821118738656839,-4.422438950327563,-6.197951960914274,0
M2R-decoy_4971,CN(CCc1ccccc1)C(=O)CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1,-9.35,-8.290633728738218,-9.438618195096408,-7.79455254563703,-7.368700306037418,-7.0400241966160255,-5.883118738656838,-7.046438950327563,-6.670951960914275,0
M2R-decoy_4972,CC[C@H](C)[C@H](NC(=O)[C@H]1CCC[NH+]1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1)C(C)C,-8.577,-7.303633728738218,-7.3586181950964065,-7.171552545637031,-6.123700306037417,-5.586024196616026,-4.936118738656838,-6.351438950327562,-6.509951960914275,0
M2R-decoy_4973,Cc1cc(C)cc(OP(=O)(C[NH2+][C@@H](Cc2ccc(c3ccccc3)cc2)C(=O)NCCC(=O)[O-])Oc2cc(C)cc(C)c2)c1,-8.864,-9.502633728738218,-9.983618195096406,-9.43955254563703,-8.504700306037417,-7.036024196616026,-6.640118738656838,-6.996438950327564,-7.283951960914274,0
M2R-decoy_4975,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCCC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,-8.303,-7.099633728738219,-6.618618195096406,-6.76855254563703,-6.4147003060374175,-5.414024196616026,-4.365118738656839,-6.639438950327563,-5.893951960914274,0
M2R-decoy_4976,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCC[NH+]1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1)C(C)C,-8.564,-7.926633728738219,-6.889618195096406,-6.89455254563703,-6.181700306037418,-5.949024196616026,-4.714118738656839,-6.515438950327562,-5.595951960914274,0
M2R-decoy_4977,Cc1cnn(CCS(=O)(=O)NCCc2c(CCOc3ccc(C(=O)[O-])cc3)c3cc(Cl)ccc3n2C(c2ccccc2)c2ccccc2)c1,-9.648,-8.324633728738219,-8.092618195096406,-9.68155254563703,-7.389700306037417,-6.013024196616026,-5.658118738656839,-6.9954389503275625,-6.339951960914274,0
M2R-decoy_4978,CC(C(=O)[O-])N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.782,-7.698633728738219,-7.759618195096406,-8.924552545637031,-6.647700306037417,-6.047024196616026,-5.096118738656839,-6.7294389503275625,-6.470951960914274,0
M2R-decoy_4979,CC[C@@H](C=O)NC(=O)[C@@H]1C[C@@H](Oc2cccc3cccnc23)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C,-9.451,-7.938633728738219,-7.964618195096406,-8.20455254563703,-7.086700306037418,-6.890024196616025,-6.706118738656839,-7.533438950327563,-6.181951960914274,0
M2R-decoy_498,Cc1ccc(C)c(S(=O)(=O)c2cnc(S)nc2O)c1,-8.939,-9.33063372873822,-8.758618195096407,-6.9655525456370295,-7.110700306037417,-6.039024196616026,-6.739118738656838,-5.949438950327563,-7.253951960914275,0
M2R-decoy_4980,CCCC[C@H](NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](CC1CCCCC1)C(=O)[C@@]1(C)CO1,-7.987,-7.325633728738218,-7.319618195096407,-7.68655254563703,-6.076700306037417,-5.150024196616026,-4.681118738656839,-6.722438950327563,-5.337951960914275,0
M2R-decoy_4981,COc1cc(/C=C/C(=O)/C=C([O-])/C=C/c2ccc(O[C@H]3C=C(C)[C@@H](O)C[C@@H]3[C@@H](C)CC(=O)C=C(C)C)c(OC)c2)ccc1O,-9.408,-9.017633728738218,-8.473618195096407,-7.75955254563703,-7.570700306037418,-8.185024196616025,-6.981118738656839,-6.519438950327563,-6.921951960914274,0
M2R-decoy_4982,COC(=O)CNC(=O)C(CSC(=O)OCc1ccccc1)NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OC,-8.781,-7.847633728738218,-7.835618195096407,-6.91155254563703,-7.020700306037417,-6.294024196616025,-5.498118738656839,-5.726438950327563,-5.606951960914275,0
M2R-decoy_4983,CC(C)CN(C(CO)c1ccc(CNC(=O)C(NC(=O)c2ccccc2)C(c2ccccc2)c2cn[nH]c2)s1)S(=O)(=O)c1ccc2ncsc2c1,-7.997,-8.163633728738219,-7.356618195096406,-8.58955254563703,-7.701700306037418,-5.860024196616026,-6.025118738656838,-7.269438950327563,-7.035951960914275,0
M2R-decoy_4984,Nc1ccn([C@@H]2CS[C@H](COC(=O)CCCCCCCCC(=O)OC[C@@H]3O[C@H](n4ccc(N)nc4=O)CS3)O2)c(=O)n1,-8.334,-8.059633728738218,-7.776618195096406,-7.22055254563703,-7.455700306037418,-7.347024196616026,-5.953118738656839,-6.253438950327563,-5.9889519609142745,0
M2R-decoy_4985,COC(=O)NCCCOc1ccc(C[C@H](NC(=O)O[C@H]2CO[C@H]3OCC[C@@H]23)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc3c(c2)OCO3)cc1,-9.03,-8.12163372873822,-8.461618195096406,-7.23755254563703,-6.924700306037417,-6.340024196616026,-5.982118738656839,-6.677438950327563,-5.522951960914275,0
M2R-decoy_4986,COCCCc1cc(CN(C(=O)[C@H]2C[NH2+]CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)[O-])CC2)c1,-8.66,-9.094633728738218,-8.458618195096406,-7.376552545637031,-7.156700306037418,-7.404024196616026,-5.211118738656838,-5.940438950327563,-6.292951960914275,0
M2R-decoy_4987,CCCCCCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2c(N=[N+]=[N-])c(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)Oc1ccccc1,-8.195,-7.636633728738218,-8.716618195096407,-7.315552545637031,-6.295700306037418,-6.206024196616026,-5.020118738656839,-6.267438950327563,-5.437951960914274,0
M2R-decoy_4988,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CN(c2cccc(C(F)(F)F)c2)C(=O)O1)OCc1cccnc1,-10.036,-9.83763372873822,-9.699618195096406,-9.26155254563703,-8.478700306037418,-8.077024196616026,-6.973118738656838,-8.301438950327563,-7.669951960914274,0
M2R-decoy_4989,CC(C)[C@H](NC(=O)[C@H](SCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,-9.687,-8.29463372873822,-8.204618195096407,-7.90655254563703,-6.582700306037418,-6.057024196616026,-5.659118738656838,-7.218438950327563,-5.675951960914274,0
M2R-decoy_499,CC(C)NC(=O)C1=Cc2cc(Br)ccc2S1(=O)=O,-8.537,-8.795633728738219,-8.217618195096406,-7.196552545637029,-7.713700306037417,-8.047024196616025,-7.061118738656839,-5.707438950327563,-6.687951960914274,0
M2R-decoy_4990,CC(C)CN(C[C@@H](O)[C@H](Cc1ccc(Oc2cccnc2)cc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2c(c1)OCO2,-9.28,-8.929633728738219,-8.147618195096406,-8.57555254563703,-6.864700306037417,-7.521024196616025,-6.345118738656838,-7.731438950327563,-6.139951960914274,0
M2R-decoy_4991,O=C([O-])CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1,-10.0,-8.271633728738218,-8.592618195096406,-9.09355254563703,-6.335700306037418,-6.8350241966160254,-7.167118738656839,-7.1044389503275625,-6.933951960914275,0
M2R-decoy_4992,CCCC[n+]1c(C)cc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)CSc4cc(Cl)ccc4Cl)[C@H]3SC2)cc1CCC(=O)[O-],-8.571,-7.848633728738218,-8.303618195096407,-7.31755254563703,-6.450700306037417,-6.527024196616026,-5.218118738656839,-6.520438950327563,-6.573951960914274,0
M2R-decoy_4993,COc1cc(/C=C/C(=O)OCCCO[N+](=O)[O-])ccc1OC(=O)OCN1C(=O)SC(Cc2ccc(OCCN(C)c3ccccn3)cc2)C1=O,-8.824,-9.22863372873822,-9.342618195096406,-6.76955254563703,-7.583700306037418,-6.9600241966160254,-6.130118738656838,-5.780438950327563,-6.385951960914275,0
M2R-decoy_4994,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc2ccccc2c1,-8.805,-8.372633728738219,-9.398618195096406,-7.715552545637029,-7.347700306037417,-6.9260241966160265,-7.114118738656838,-7.328438950327563,-6.865951960914275,0
M2R-decoy_4995,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NCCCO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,-6.699,-4.864633728738219,-6.324618195096407,-6.649552545637031,-5.376700306037417,-4.714024196616026,-3.523118738656839,-6.081438950327563,-4.181951960914274,0
M2R-decoy_4996,Cc1ccc(C(CC(N)=O)NC(=O)CCCOc2c(CCCO)c(c3cccnc3)nn2c2ccc(Cl)c(Cl)c2)cc1,-9.762,-9.691633728738218,-9.858618195096406,-7.87755254563703,-6.876700306037417,-6.916024196616027,-5.966118738656839,-7.250438950327563,-7.425951960914274,0
M2R-decoy_4997,CCCCCNC(=O)C(Cc1ccc(OCC(=O)OC)c(C(=O)OC)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)OC,-8.693,-7.446633728738218,-7.948618195096406,-6.992552545637031,-5.9947003060374175,-6.058024196616026,-4.763118738656838,-6.081438950327563,-5.643951960914274,0
M2R-decoy_4998,CCS(=O)(=O)NCCOc1nc(c2ccncc2)nc(NS(=O)(=O)c2ccc(C)cn2)c1Oc1ccccc1OC,-9.614,-8.212633728738219,-9.607618195096409,-8.46355254563703,-7.409700306037417,-6.8460241966160265,-6.183118738656839,-7.100438950327563,-6.169951960914274,0
M2R-decoy_4999,C=CC[C@@H](CC(=O)N[C@@H](CO)Cc1ccccc1)C(=O)N[C@H](COC(=O)[C@@H](CC=C)Cc1ccc(F)cc1)Cc1c[nH]c2ccccc12,-10.195,-8.57963372873822,-8.301618195096406,-7.08255254563703,-6.986700306037417,-6.694024196616025,-6.233118738656838,-6.444438950327562,-7.1139519609142745,0
M2R-decoy_5,O=c1c2ccc(F)cc2ncn1CCCCBr,-8.469,-7.442633728738219,-7.150618195096406,-6.51755254563703,-6.160700306037418,-6.127024196616026,-6.046118738656839,-4.6364389503275625,-5.1539519609142745,0
M2R-decoy_50,CSc1nc2ncc(c3ccsc3)c(N)n2n1,-7.893,-7.448633728738219,-8.055618195096406,-5.569552545637031,-6.327700306037418,-6.584024196616026,-5.338118738656839,-4.5114389503275625,-5.300951960914274,0
M2R-decoy_500,N#CC1=C(NC(=S)Nc2ccccc2)NC(=S)N2CCCC12,-8.136,-7.748633728738218,-8.219618195096407,-7.46755254563703,-5.705700306037418,-6.858024196616025,-5.858118738656838,-5.765438950327563,-6.133951960914274,0
M2R-decoy_5000,CCOC(=O)c1ccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)[O-])c(O)c2)S(=O)(=O)c2ccc(C)cc2)cc1,-8.266,-8.462633728738219,-8.686618195096406,-7.53255254563703,-7.942700306037418,-6.047024196616026,-4.818118738656839,-6.528438950327564,-6.712951960914275,0
M2R-decoy_5002,COCCN(C)C(=O)c1ccc(c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)CCC(F)(F)F)sc3c2)cc1,-9.548,-7.556633728738218,-7.587618195096406,-7.168552545637031,-5.403700306037417,-6.264024196616026,-4.128118738656839,-5.9874389503275625,-5.510951960914275,0
M2R-decoy_5003,O=C(OC(CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1C(=O)[O-])c1ccccc1)c1ccccc1,-10.155,-8.942633728738219,-8.628618195096406,-8.38755254563703,-6.655700306037417,-6.916024196616027,-6.395118738656839,-8.168438950327563,-7.047951960914274,0
M2R-decoy_5004,CCOC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,-8.406,-7.280633728738218,-8.251618195096405,-6.45655254563703,-5.755700306037418,-5.967024196616026,-5.205118738656839,-4.831438950327563,-4.882951960914275,0
M2R-decoy_5005,O=C([O-])CCCOc1cccc(CCCCCCOc2cc(c3ccc(F)cc3)cc(c3ccc4c(c3)OCCO4)c2)c1CCC(=O)[O-],-9.696,-9.752633728738218,-9.823618195096406,-7.50655254563703,-7.4627003060374175,-7.469024196616026,-6.92611873865684,-7.008438950327562,-7.527951960914274,0
M2R-decoy_5006,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)Cc3ccccc3Cl)[C@H]3CN(C(=O)Cc4cccs4)C[C@@H](C2)[NH2+]3)cc1,-9.062,-7.511633728738218,-7.482618195096407,-8.21755254563703,-6.568700306037417,-6.170024196616026,-4.954118738656839,-5.9344389503275625,-5.883951960914274,0
M2R-decoy_5007,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3O[C@H](OC(C)=O)[C@@](C)(OC(C)=O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,-6.644,-5.2736337287382185,-5.522618195096406,-5.51155254563703,-4.199700306037418,-3.589024196616026,-3.416118738656839,-3.929438950327562,-3.093951960914274,0
M2R-decoy_5008,CC(C)[C@H](NP(=O)(OCC1OC(n2cc(/C=C/Br)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,-10.171,-9.40663372873822,-9.515618195096406,-8.47355254563703,-7.006700306037418,-7.063024196616025,-6.703118738656839,-7.540438950327562,-6.359951960914275,0
M2R-decoy_5009,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(SCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,-8.236,-7.286633728738218,-6.486618195096407,-7.085552545637031,-6.178700306037418,-5.774024196616026,-4.504118738656839,-6.868438950327564,-4.9649519609142745,0
M2R-decoy_501,O=C(Nc1cccc(F)n1)c1nc(Br)cs1,-7.659,-7.615633728738219,-8.166618195096406,-6.25755254563703,-6.340700306037418,-6.712024196616026,-5.587118738656839,-4.718438950327563,-5.035951960914274,0
M2R-decoy_5010,COc1cc2c(c(OC)c1OC)-c1ccc(NCCOC(=O)CCC(=O)OCCCCO[N+](=O)[O-])c(=O)cc1[C@@H](NC(C)=O)CC2,-6.948,-5.469633728738218,-6.814618195096406,-5.60855254563703,-5.293700306037418,-4.675024196616026,-4.144118738656839,-4.772438950327563,-3.890951960914274,0
M2R-decoy_5011,CCCCOC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(OC)nc(N)nc32)[C@@]2(CCO2)[C@@H]1O)Oc1ccccc1,-9.341,-8.247633728738219,-8.526618195096406,-7.43855254563703,-6.683700306037418,-6.946024196616026,-5.561118738656839,-6.817438950327563,-6.259951960914275,0
M2R-decoy_5012,CC[C@H](C)[C@H](NC(=O)[C@H]1CSCC[NH+]1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1)C(C)C,-8.219,-7.537633728738218,-8.063618195096407,-7.011552545637031,-6.371700306037417,-5.848024196616026,-5.624118738656838,-6.617438950327562,-5.432951960914274,0
M2R-decoy_5013,CCCCS(=O)(=O)NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)[C@@H](Cc1ccc(c2ccno2)cc1)N(C)C(=O)c1cc(C)cc(C)c1,-9.102,-9.48663372873822,-8.640618195096406,-8.75055254563703,-7.936700306037418,-6.629024196616026,-6.238118738656839,-7.317438950327563,-7.606951960914275,0
M2R-decoy_5014,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc(Br)cc1,-7.947,-8.630633728738218,-7.327618195096406,-7.36455254563703,-6.5797003060374175,-5.903024196616026,-5.425118738656838,-6.858438950327562,-6.258951960914274,0
M2R-decoy_5015,O=C([O-])CCC/C=C(\c1ccc(CCN(CC[NH+]2CCOCC2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1,-10.059,-9.450633728738218,-9.553618195096409,-8.61455254563703,-6.844700306037417,-7.918024196616026,-6.264118738656839,-7.446438950327563,-7.443951960914275,0
M2R-decoy_5016,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)C(C(=O)N(C)C(C(=O)[O-])C(C)C)C(C)C,-6.929,-6.533633728738218,-5.657618195096406,-7.01655254563703,-5.819700306037418,-5.176024196616026,-4.035118738656839,-5.978438950327563,-4.026951960914275,0
M2R-decoy_5017,C/C=C/CNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NC/C=C/C)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,-6.499,-7.327633728738219,-6.652618195096406,-6.16455254563703,-5.811700306037418,-4.779024196616026,-3.7131187386568394,-5.230438950327563,-3.4119519609142746,0
M2R-decoy_5018,COCCNC(=O)c1ccc(c2cc3sc(C(C(=O)NCc4nnc(C)o4)S(=O)(=O)CCOC)nc3cc2F)cc1,-9.994,-8.707633728738218,-8.633618195096407,-7.273552545637029,-6.235700306037417,-6.7900241966160255,-4.518118738656838,-6.627438950327562,-6.894951960914275,0
M2R-decoy_5019,O=C([O-])CCCOc1cccc(CCCCCCOc2cc(c3cccc(F)c3)cc(c3ccc4c(c3)OCO4)c2)c1CCC(=O)[O-],-9.179,-9.02863372873822,-9.460618195096409,-7.31355254563703,-7.291700306037418,-7.869024196616026,-6.962118738656839,-6.964438950327564,-7.592951960914274,0
M2R-decoy_502,Oc1c(F)c(F)ccc1c1csc(N2CCOCC2)n1,-8.73,-8.48663372873822,-8.188618195096407,-6.85555254563703,-7.524700306037417,-6.7100241966160254,-5.761118738656839,-5.289438950327563,-5.804951960914275,0
M2R-decoy_5020,COC(=O)NCCOc1ccc(C[C@H](NC(=O)O[C@H]2CO[C@H]3OCC[C@@H]23)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc3c(c2)OCO3)cc1,-8.518,-6.969633728738218,-8.474618195096406,-8.13955254563703,-6.370700306037418,-6.693024196616026,-5.609118738656839,-7.333438950327563,-5.791951960914275,0
M2R-decoy_5021,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)OCc3ccccc3)cc2)cc1)[C@@H](C)CC,-8.508,-8.724633728738219,-8.407618195096406,-7.70555254563703,-6.660700306037418,-6.891024196616026,-6.597118738656839,-6.545438950327563,-6.3159519609142745,0
M2R-decoy_5022,COC1=CC(=O)C(CCC(C)(O)CC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC1=O,-10.203,-9.11863372873822,-9.446618195096406,-8.64655254563703,-7.479700306037417,-7.457024196616025,-6.587118738656839,-6.163438950327563,-7.216951960914274,0
M2R-decoy_5023,CC(C)c1nc(CN(C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,-9.152,-8.925633728738218,-9.043618195096409,-7.100552545637029,-6.573700306037417,-7.691024196616025,-5.190118738656839,-7.080438950327563,-6.7389519609142745,0
M2R-decoy_5024,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])C(=O)N[C@H](/C=C/S(=O)(=O)c1ccc(O)cc1)CC(C)C,-7.89,-7.161633728738218,-8.135618195096406,-6.931552545637031,-6.439700306037418,-5.622024196616026,-4.302118738656839,-5.874438950327563,-5.753951960914275,0
M2R-decoy_5025,C#CCCCC[C@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccc(OC)cc1)C(N)=O,-8.202,-7.914633728738218,-6.940618195096406,-7.89155254563703,-6.936700306037418,-5.903024196616026,-5.382118738656839,-4.9344389503275625,-5.402951960914274,0
M2R-decoy_5026,COc1ccc2c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)O[C@@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](CC[C@@H]6[C@H](C)CCC(=O)OCCN=[N+]=[N-])[C@@H]5CC[C@@H]4C3)cc(=O)oc2c1,-9.704,-8.359633728738219,-9.005618195096407,-8.65555254563703,-7.237700306037418,-7.503024196616026,-5.860118738656839,-6.509438950327564,-7.303951960914274,0
M2R-decoy_5027,C[C@H](CCC(=O)OCCN=[N+]=[N-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(=O)[C@H](CC(=O)[O-])Nc5ccc([N+](=O)[O-])c6nonc56)CC[C@]4(C)[C@H]3CC[C@@]21C,-9.315,-8.575633728738218,-9.147618195096406,-8.18155254563703,-7.419700306037418,-6.972024196616026,-5.288118738656838,-6.9954389503275625,-6.776951960914275,0
M2R-decoy_5028,CCOC(=O)CCC(=O)Nc1nc(/C(=N\OC)C(=O)N[C@H](C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C2Cc3ccccc3C2)C(C)C)cs1,-8.751,-8.016633728738219,-8.320618195096406,-7.64055254563703,-6.661700306037417,-6.284024196616026,-5.994118738656839,-6.516438950327563,-5.617951960914274,0
M2R-decoy_5029,COCCCc1cc(CN(C(=O)[C@H]2C[NH2+]CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c(Cl)cn1,-9.516,-8.414633728738218,-7.170618195096406,-8.13755254563703,-6.583700306037417,-5.432024196616026,-5.656118738656838,-6.436438950327563,-5.913951960914275,0
