ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,is_active
M2R-decoy_5452,CCCCc1nc2ccc(C3(C)CC(C(=O)OCC)=NO3)cc2c(=O)n1Cc1ccc(c2ccccc2C2=NNN=N2)cc1,-5.28207672942876,-6.011813843725029,-5.669376359394346,-6.6458394281528905,,-2.553188913940596,-1.9728330906519789,-3.4203656564931637,-3.748638754004715,0
M2R-decoy_5589,CCOC(=O)C(Cc1ccccc1)N(C)C(=O)Cc1ccc(OCc2ccccc2)cc1,-5.28034943035116,-5.2188614964729085,-5.399618033939226,-2.69133461580172,2.0141484396239973,-3.506649902016596,-2.8241123267875787,-2.9244863977087627,-3.3996824031398547,0
M2R-decoy_6053,COc1ccc(C#Cc2ccc3c(c2)O[C@@H](CN(C)S(=O)(=O)c2ccccc2F)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,-5.27935592519709,-5.625372660063489,-5.840355190622207,-4.08059177505697,-5.152492674367467,-4.534544966859486,-2.642746126398249,-2.7551251301838127,-1.9998699499204853,0
M2R-decoy_10656,Cn1ncc(Cl)c1C(=O)N1CCN(C(=O)c2ccco2)CC1,-5.27869412298443,-5.007615225849278,-6.737892916489947,-5.43374474509305,-4.937929974552008,-4.074207182104906,-4.130734843107159,-3.8329824827929233,-2.595273380256105,0
ASD01820174,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2ccc(C(F)(F)F)cc2C1=O)CCCN1C(=O)c2ccc(C(F)(F)F)cc2C1=O,-5.27830542670886,-6.802150554237788,-8.206546335400997,-5.13014731143198,-7.317397674679038,-6.051290631147656,-4.858233205422799,-1.740622414493063,-4.1859229977475145,1
M2R-decoy_6102,COCC1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,-5.27787177191726,-4.453387074231118,-6.934090493481186,-2.48851993757281,-1.4781007939058073,,-2.8908375542156888,-1.9740400227118928,-1.5985565415822651,0
M2R-decoy_992,O=S(=O)(Nc1cccc2cccnc12)c1ccc(N2CCOCC2)cn1,-5.27762148250079,-4.774431082526669,-3.451062773398246,-5.61046454001867,-4.663476960755298,,-3.6983781076020583,-3.2197322222287728,-4.644400707019566,0
M2R-decoy_4019,CC1=C(CC(=O)OCCOCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,-5.27696555273501,-6.704462789150808,-8.411490141786777,-4.083868747957331,-4.522038509131658,,-2.9879791372015587,-3.763632225226833,-6.777269564507234,0
M2R-decoy_3850,N#Cc1ccc(OCCCCCn2ccc(=O)n(CC(=O)Nc3ccc(Oc4ccccc4)cc3)c2=O)cc1,-5.27692192080472,-5.652648638194608,-6.944458753676076,-4.60993817582553,-4.262966419210027,-4.454911417081016,-3.909577451985009,-3.2660060716559327,-3.184432281223865,0
M2R-decoy_6951,COc1nc2c(C)cc(C(O)(c3cncn3C)c3cncn3C)cc2c(Cl)c1Cc1ccc(S(C)(=O)=O)cc1,-5.27661696018331,-5.562498082575979,-4.059237743879726,-6.4965081949197,-4.106620859726838,-4.353242314809816,-2.188673571333319,-4.924514642938153,-3.300366952571245,0
M2R-decoy_11402,Cc1nc2sccn2c(=O)c1S(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1,-5.27530780823287,-3.8404056172303287,-5.306452176744706,-2.76403359074393,-4.490266841217488,-3.380916692479896,-1.6231761615835687,-2.758657788480673,-3.580706993206085,0
M2R-decoy_10398,O=S(=O)(Cc1cn2cc(I)ccc2n1)c1ccccc1,-5.27482731155983,-5.907852699532908,-6.808084917628117,-5.42992873830488,-4.5590534334558175,-5.694620032783496,-4.382220027667759,-3.496391638119123,-4.1709074148260346,0
M2R-decoy_4229,C=CC(=C)CC[C@@]1(C)[C@@H]2C[C@@H](O)C=C3[C@@H](OC(C)=O)O[C@@H](OC(C)=O)[C@]32[C@@H](OC(=O)CC(O)CCCCCCCCC)C[C@H]1C,-5.27419440642996,-2.1262619412259887,-5.526642582771887,-3.93060435527236,-1.7414115089414577,-2.5398881376843256,-2.0854363696162883,0.058982284338257,-2.267073423480585,0
M2R-decoy_8473,CCCCCCCCCC(=O)O[C@@H]1[C@@H](C)C23OC4(c5ccccc5)OC([C@@H]2[C@@H]2O[C@]2(CO)[C@@H](O)[C@]2(O)C(=O)C=C[C@@]32C)C1(C(C)C)O4,-5.27381452174588,-5.037936687385089,-5.6079971886707565,-5.44927305890939,-5.038975271652477,-3.839065453628006,-3.228394702759089,-4.226606732535623,-3.9294434220889047,0
M2R-decoy_2085,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1/C=C/CCNC(=O)/C=C/[C@H](C(C)C)NC1=O,-5.27265188907095,-6.390699742405379,-6.4635490853509365,-6.7203048911720105,-3.6195152863460978,-5.589157503832476,-3.671687355485629,-3.608626016102263,-4.583462694476085,0
M2R-decoy_5703,COC(=O)Cc1cc(O)cc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)[C@@H](O)[C@@H](O)C=C(C)C)c1O,-5.2718718715384,-5.794173148028189,-6.833531797794127,-5.81686320711404,-5.002312888681398,-6.136102527635156,-2.5494587538853084,-3.0756399706796325,-3.2585721463233246,0
M2R-decoy_10048,COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCCCC[C@H](C)O3)cc1,-5.27182776093023,-4.268470979662059,-6.079678827713746,-3.8978275218561,-3.9556657317835473,-4.278915576387286,-2.040307032868789,-3.573416293088883,-2.244004408397165,0
M2R-decoy_5673,C=CCCCCOc1ccc(c2coc3cc(OCCCCC=C)ccc3c2=O)cc1,-5.27164779984588,-5.950735081940959,-7.382948674436527,-3.75209235333964,-2.979254616551557,-4.346063218487786,-1.657768101445619,-2.072450780843273,-2.089454184832665,0
M2R-decoy_4050,CCNC(=O)C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@H](CC(C)C)NC(=O)CCCCC1CCSS1,-5.27140979247686,-6.713578145495529,-7.168218652509946,-5.62615367796801,-4.634991408695307,-5.084504424507436,-4.849338652652869,-3.883719579410143,-5.186396493838695,0
M2R-decoy_2501,CC1([N+](=O)[O-])COC(C=Cc2ccccc2)OC1,-5.27137332457665,-5.765811442704228,-7.315888364011917,-5.3467184266696,-6.783242945034248,-5.120182970383146,-4.642146290929339,-3.4567624401742227,-4.574439259168045,0
M2R-decoy_11450,CC1(C)C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12,-5.27085141543159,-4.994916050341929,-5.554642488377506,-3.87171329304251,-3.2089818935979078,-2.727967681316846,-3.1100778611520488,-3.3488495136459333,-2.766389022226685,0
M2R-decoy_6833,O=C(c1ccc(C(F)(F)F)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,-5.27083080368414,-5.267308288532998,-5.230951302317926,-5.1026219746058805,-2.2441196138617374,-3.704957623943796,-2.489426932149988,-1.7418110158740028,-4.847370682303176,0
M2R-decoy_9273,CC(C)(C)N1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(Br)cc1)N1C(=O)N(c3ccccc3)C(=O)[C@@]21Cc1ccccc1,-5.26974584409888,-4.375504020819089,-4.187187598430016,-5.73808510156807,-3.986360227057867,-1.891951143946716,-3.3064646517345286,-4.8333057648231925,-1.2640592877158243,0
M2R-decoy_2358,CCOC(=O)CCCCc1ccc2c(c1)OCO2,-5.26855471714616,-6.118164162373149,-6.5733832569275465,-3.86777976588444,-4.527276073680867,-6.032640468184586,-4.9168294502319885,-2.7117471211673827,-4.207305088365574,0
M2R-decoy_9402,CCOc1ccc(c2nnc(SCC(=O)NCc3ccc(C)cc3)nc2c2ccc(OCC)cc2)cc1,-5.26744993007938,-7.449598305162928,-7.221345109500766,-3.39996885441854,-3.4259311783675277,-5.923378251715196,,2.392432945366587,-1.903711569138005,0
M2R-decoy_701,CC(=O)Nc1ccc(S(=O)(=O)N2C3COC(C)(C)OCC32)cc1,-5.26664443026583,-3.6636091957946686,-4.704487379370766,-3.42622622906896,-2.1432655801973475,-4.587164671777166,-1.9061395487968185,-3.075965828175103,-4.170252049644025,0
M2R-decoy_9786,C/C(=C/C[C@@]12OC(C)(C)[C@H]3C[C@@H](C=C4C(=O)c5c(O)c6c(c(CCC(C)(C)Cl)c5O[C@]431)O[C@]1(C)CC(=O)C(C(C)C)C6C1)C2=O)C(=O)[O-],-5.26661817513728,,-6.293702751593736,-6.31092245979635,-1.8008660407344177,-0.2593737193634959,-2.8557420381834886,-4.692659764542493,-3.584062378409445,0
M2R-decoy_9881,Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(S(C)(=O)=O)cc3Cl)nc3ccc(Cl)cc32)c1,-5.2655006730158,,,-5.127466713751001,,,,-2.708991212382193,-1.3099387199436443,0
M2R-decoy_8492,COC(=O)[C@@H](NC(=O)[C@@H](CCCNC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,-5.26536926452536,-1.1060959733081386,-7.119346109137457,-3.4337079857790505,-3.292444456268088,-5.427520504863726,-1.5017367363737284,-3.2206124691989637,-4.116268156012914,0
M2R-decoy_7601,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCOP(C)(=O)OCC[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64O5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23O4,-5.26497592531731,-3.707061487779909,-3.8380820371491264,-4.83512921268293,-3.226293809220257,-2.501212529829796,-1.4575395304034586,-3.917808851613733,-1.6275672614796552,0
M2R-decoy_8908,CCCc1nc(SC)c(C(=O)CSc2ccccc2)n1Cc1ccc(c2ccccc2S(=O)(=O)NC(=O)NCc2ccccc2)cc1,-5.26455497242029,,-5.859958558474286,-2.7335184094634903,1.0597449357950244,-5.097038407441956,-0.6237643172267986,-2.9089456413193933,-4.750726314240476,0
M2R-decoy_1951,C=C1/C=C/C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)O[C@@H]([C@H](C)CCCCCC)[C@H](CCOCc2ccc(OC)cc2)C(=O)N1,-5.26426585688997,-7.392214923429039,-5.4634093429448365,-4.52114731398495,-6.4194326683051575,-4.667941132735296,-2.979467150814659,-4.569677110318593,-2.9196390046347545,0
M2R-decoy_336,c1cc2nnc1SCCSCCCSCCS2,-5.26281502528529,-4.985570443321248,-5.005472680621856,-4.41934965543456,-2.536462385521848,-3.290113170878905,-2.4035080652270784,-3.141928306535333,-3.207697319915965,0
M2R-decoy_2972,c1ccc(COc2ccc(Cn3cnc4c(c5ccco5)ncnc43)cc2)cc1,-5.26253200302998,-2.9282543999789987,-7.049032384119246,-3.1415149541937,,,,-3.3077038228467632,-3.692525537721815,0
M2R-decoy_10255,CC(C)(C)C12COC(C3=CC(=O)C(Br)=CC3=[N+]=[N-])(OC1)OC2,-5.26157534718552,,,-4.89405200438245,-4.547777202048517,,,-1.7284428829674527,-1.4007064473599846,0
M2R-decoy_485,Cc1cccc(/C=c2\s/c(=C\C(=O)C(C)(C)C)[nH]c2=O)c1,-5.26084859257383,,-6.786780766189176,-6.28333325578606,-5.435613243871128,-4.326317834863916,-3.693213616383568,-4.102204464609673,-4.386459326487454,0
M2R-decoy_3632,O=C(NCCO)c1ccccc1SSc1ccccc1C(=O)NCCO,-5.2607784573319,-5.619054886861119,-7.068101867837756,-5.4934388230612,-3.456982046759037,,-4.664946130762009,-3.1739441650849827,-4.492088640552415,0
M2R-decoy_1774,O=C(NO)C(Cc1ccccc1)C(=O)N1CCC2(CC1)C(=O)NCN2c1ccccc1,-5.26071494276005,-4.375589686658058,-2.873998416385416,-6.08191888683547,-4.860315597259787,-4.351605579903816,-2.3122190311535986,-2.956095920223973,-2.8013584373891445,0
M2R-decoy_3193,Fc1ccc(c2nnc(CCCCc3ccc4cccnc4n3)o2)cc1C(F)(F)F,-5.26053762160652,-7.519729825434428,-6.689516790941946,-5.683327130530841,-6.360607582364168,-6.160439262966396,-4.371216094631869,-4.079945722152593,-4.573491546198365,0
M2R-decoy_11039,CC1(C)C2CCC1(C)C(O[C@H]1OC(=O)C(Br)=C1Sc1nnc(c3ccco3)s1)C2,-5.26032293171598,-4.084407284015119,-4.937796819394737,-4.54566281860543,-2.772868732232608,-4.364263954993036,-2.6672703067894785,-3.298320955601003,-1.5977201441261246,0
M2R-decoy_6412,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(c3ccc(C(=O)N(C)C)cc3)cc2O[C@H]1CN(C)C(=O)C1CCC1,-5.25952234344375,-5.357283054962348,-4.4120253118558965,-5.1031477470348205,-4.735505533122067,-3.483549903699566,-2.3584391332027383,-3.509186740994803,-3.0391562935977645,0
M2R-decoy_6422,CO[C@@H]1[C@@H](CO)O[C@@H](Oc2ccc3c4c([nH]c3c2)[C@@]2(C)[C@@H](CC[C@H]3C(C)(C)C(=O)C=C[C@@]32C)C4)[C@H](O)[C@H]1O,-5.25888965481582,-4.961410544182958,-4.9109080685115165,-5.334619443182921,-3.969950583912468,-4.927675815616236,-2.7921577494569485,-3.951180410082653,-3.528075426205675,0
M2R-decoy_3671,Cc1ccccc1OCCSc1nnc(CC2CCS(=O)(=O)C2)n1C,-5.25814739349956,-6.157232387217639,-5.504294895845616,-5.65726629514591,-4.702524007152258,-4.481625456951766,-3.649835363189819,-2.700099652183553,-3.4870652849363446,0
M2R-decoy_8044,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(C#CC#Cc2ccc(c3cnc([C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]3)cc2c2ccccc2)[nH]1)C(C)C,-5.25813141094727,-8.003752485017198,-5.521656312801416,-5.51550512968233,-5.037278369776687,-5.706693770677636,-2.239338648884809,-4.426462807922143,-4.078966218686364,0
M2R-decoy_1945,CN1CC(C)(COc2ccc(C(N)=[NH2+])cc2)Oc2cc(N(CC(=O)[O-])Cc3cc(F)cc(F)c3)ccc21,-5.25695928152036,-3.3799823854942685,-6.688894326740206,-5.59012358597564,-4.216896346198437,-2.499891959079216,-5.769946101368248,-3.9020986933788233,-4.699333486733815,0
M2R-decoy_3959,COc1ccc(/C=C(\C#N)C(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,-5.25676205485262,-5.778272763544509,-5.383641534166486,-3.85349033423038,-4.320045046422197,-6.058261463277116,-3.0840113303069288,-3.8694299031256527,-3.730405915295455,0
M2R-decoy_5323,CCCCC(CC)C(=O)Nc1ccc2ccn(Cc3ccc(C(=O)NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)cc3OC)c2c1,-5.25659515665616,,-4.060195328928867,-4.4756110029197,-4.741658052521768,-4.315246504892256,-3.564556875620709,-3.250997485907293,-1.2829999901828848,0
M2R-decoy_2702,COCCOCCOCCOCCOCCOCC(=O)O[C@@H]1/C=C(\C)CC[C@]2(CC(=O)N[C@@H](C)c3nc(cs3)/C=C\C=C\C1=O)[S+]([O-])SC(=O)[C@]2(C)O,-5.25573286544553,-5.572936360395908,-6.189830965082846,-4.44061998070938,-4.403937929516608,-5.398318134388786,-3.0949212698876787,-4.273087560452073,-3.427690197933415,0
M2R-decoy_8164,C=C1C(=O)C=C[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@]1(C(C)(C)O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1[C@@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O,-5.2554923308979,-5.260773306881388,-6.0811620862479066,-3.7998132552487,-4.063613853048038,-2.572612117142276,-2.514340383060909,-4.303774370670193,-3.5346685322772946,0
M2R-decoy_5561,CC(=O)OC(CC=C(C)C)/C(C)=C/C(O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.25432825826018,-4.273182831862469,-6.247393608922176,-5.1085588644893205,-1.6302901762995576,-2.461725123972606,-3.564213622417829,-2.5385689593165432,-3.5536851064955752,0
M2R-decoy_10954,CCc1nc(N2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)c2c(C)c(C)sc2n1,-5.25403267656369,-3.448974903524679,-6.1107603443510765,-4.32646122892601,-5.061734075533067,,-2.8888632040243385,-2.029422180184163,-3.844307904897375,0
M2R-decoy_8357,C[C@H](NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,-5.25372770257704,-6.434497686935448,-5.934786145672796,-4.4753317707828,-4.818374325448188,-4.803496575742656,-4.311436695739899,-4.3758553939585125,-5.595452003166484,0
M2R-decoy_6667,COc1ccc2ncc(F)c(CCC34CCC(N(C)C(=O)c5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,-5.25352147778417,-6.603523095286699,-7.174498309237666,-3.9312749888267904,-4.129484286769998,-3.334151273861416,-1.9176382662151183,-3.395767299315123,-4.1169161255095545,0
M2R-decoy_5485,C/C=C(\C)C(=O)O[C@H]1O[C@@H]2C[C@@H]3[C@@](C)(CC[C@H](CO)CCO)[C@H](C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@]13[C@@]1(CO1)C2,-5.25332768209707,-3.322717950381948,-2.999358203179696,-4.5237342362926105,-3.011367007472677,-2.3099933611875256,-1.2700539217219786,-3.335200298789913,-0.4756717259349847,0
M2R-decoy_7193,C[C@H](c1nc2c(C3CC3)nccn2c1c1ccc(C#N)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1cccc(C(F)(F)F)c1,-5.25332510979595,-7.996379233730218,-6.561609796191396,-4.20684272515083,-3.203213399561408,,-3.792248115337749,-1.853540128218313,-5.188631392974454,0
M2R-decoy_803,CN(C)/N=C1/CCC(C(F)(F)F)(C(F)(F)F)O1,-5.25260841493137,-2.8768344049188483,-3.737679875406816,-5.134665938675791,-3.3843341522218777,-2.568748100212136,-1.9366650553369285,-2.5073757529529432,-2.019700025593775,0
M2R-decoy_11068,c1ccc(Sc2nc(Sc3ccccc3)c3ncn(C4CNc5ccccc5CO4)c3n2)cc1,-5.2517329261716,-4.210428484412528,-6.221366602436246,-6.00389823185132,-3.795704533139747,-3.968991582340896,-6.047257326875108,-3.130881426343313,-2.7521654677996046,0
M2R-decoy_8889,O=C(CCCCCOc1ccc(c2csc(N3N=C(c4ccccc4)/C(=N/Nc4nccs4)C3=O)n2)cc1)NO,-5.25145620038103,-6.107163640050389,-7.136127754563566,-5.907553477906331,-5.407695778983228,-5.655353396735266,-5.753518373238599,-2.864354330497143,-6.165360245437455,0
M2R-decoy_132,CC(C)(C)C(=O)O/N=C1\CCS(=O)(=O)c2sccc21,-5.25105977477839,-6.138513287426739,-4.737473620322287,-5.18912431436354,-4.753744061010628,-4.7643816051354255,-3.094863781526029,-3.934528922374353,-3.460747797790145,0
M2R-decoy_10889,Cc1nn(c2ccccc2)c2c1N(CC(=O)N1CCN(c3ccc(F)cc3)CC1)C(=O)CS2,-5.25100571067772,-6.5026216134400485,-5.2915221044472665,-5.21546903859336,-5.667928021088048,-4.315989728521636,-4.337946519441469,-3.665824901752553,-4.991564628148165,0
M2R-decoy_6236,CC(=O)OC[C@@]1(C)C2C[C@H](OCC(C)C)[C@@]3(C)Oc4cc(c5cccnc5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,-5.25010815111947,-5.0318687306553285,-5.1466796264917365,-4.83584027181391,-3.748203493854288,-3.278268939852236,-2.988116948536919,-3.284652052226523,-2.4751452509574148,0
M2R-decoy_3417,CC(C)CC(=O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,-5.25002874236956,,,-5.45480987816728,,-4.123628719139716,,-3.9731222968037327,,0
ASD01820038,CN1CCC=C(c2nsnc2OCCCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-5.24978531101113,-5.058926692923849,,-4.69716349800256,,-4.959969561510886,-3.4001424997483785,-3.6388125565136127,-4.701137936014455,1
M2R-decoy_6803,COc1cc(C(C)C)c(Oc2cnc(N)nc2NC(=O)c2cnc(C)cn2)cc1I,-5.24970639059558,-5.160342256185289,-5.633851024854006,-4.332231698243111,-4.237081513137188,-4.114731726115526,-1.5828590534028786,-2.433031221708202,-2.3515990516673653,0
M2R-decoy_1731,CCOP(=O)(OCC)C(OC(=O)COc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,-5.24950767914832,-4.874391565069319,-4.714129664481567,-3.62657546849983,-5.016356236797337,-2.969477983301136,-2.782369286658109,-3.2355485790470238,-1.036083069872125,0
M2R-decoy_6864,O=C1NC(=O)N(C2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)C1c1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1,-5.24888917258152,-6.444743422661369,-6.246053665033727,-5.7847605704666805,-4.814383201835797,-3.703162319984446,-0.0185924606106584,-3.546083884638713,-3.751371518566245,0
M2R-decoy_11010,Clc1ncccc1C(OCC#Cc1ccc(I)cc1)c1cccs1,-5.24850256640565,,,-3.8498759429212894,-5.321326267020328,,-1.9791700702798185,-2.361772432156423,-3.349984823521615,0
M2R-decoy_5922,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1c1cccc(CN(C)C(=O)OCC)c1,-5.24718406054958,-2.3843161592514885,,-3.1092990806472,0.6118249860054075,,,2.440985314903938,,0
M2R-decoy_10192,Cc1ccc2c(c1)[NH+]=C(N1CC[NH+](C)CC1)c1cscc1O2,-5.24587980664572,-6.154095751886368,-7.624497854298205,-5.71548054077137,-5.912252150763337,-5.432923780094366,-5.441386731589429,-4.393015021380723,-5.147564366931245,0
M2R-decoy_2275,CCCN(CCC)c1nc2ccccc2nc1C(C#N)C(=O)OC(C)COC,-5.24532888508635,-6.248745843711698,,-3.73768439563435,-3.786897099212268,-2.372681300314806,-2.871802329861339,-3.3014966250866733,,0
M2R-decoy_4746,CCCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(c3ccccc3)n2)CC1,-5.24505540924326,-6.137457950944868,-6.577427984717066,-4.129040508866431,-3.6890270715963576,,-5.146939397011028,-3.710864101985383,-2.410677523779835,0
M2R-decoy_9248,COc1ccc(n2nc(C)c3c2N(C)C2(C)CC4C3(C)C3CC4(C2)N(C)c2c(c(C)nn2c2ccc(OC)cc2)C3C)cc1,-5.24487053028231,-4.617807517323278,-4.670406030002276,-5.00349339347576,-4.312693918830727,-3.1344788977407863,-1.4472559358343586,-2.6503174409104533,-2.5696182045703453,0
M2R-decoy_3831,O=Cc1ccc(OCCCCc2cn(CCOCCOCCOc3ccc(c4cc(=O)c5ccccc5o4)cc3)nn2)cc1,-5.24455682666782,-6.738021691217068,-6.126188098945546,-3.62025158282174,-5.244503432257927,-4.408759567694986,-1.9612765572165385,-2.685091300537583,-1.5487515411613049,0
M2R-decoy_11359,CCc1nnc2ccc(N3CCN(S(=O)(=O)c4ccc(Cl)s4)CC3)nn12,-5.24399389043869,,-1.8508376187310365,-4.3284774756945605,-3.234042231845708,-2.849029125426026,-2.325136579866089,-3.447234523029163,-1.283959718722405,0
M2R-decoy_5134,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(Cl)cc4)cc3)C[C@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,-5.24368518826906,-5.211388929480669,-8.040707099320027,-3.65451551883365,-1.2245055388559276,-3.227901187307096,-2.862519108780579,-5.570658502239473,-3.616358948487315,0
M2R-decoy_8072,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cc[n+](Cc5ccc(OC(=O)C(C)(C)C)cc5)c4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-5.24248984257721,-5.048838197300689,-5.3516692062766165,-6.542865601934841,-3.391083307830767,-6.246137751185126,-3.3587576755173183,-4.7374885932706325,-3.075663286956835,0
M2R-decoy_7831,CCC(=O)OC[C@]1(C)[C@@H](OC(=O)CC)CC[C@]2(C)[C@H]3[C@@H](O)c4c(cc(c5cccnc5)oc4=O)O[C@]3(C)[C@@H](OC(=O)c3ccc(C#N)cc3)C[C@H]21,-5.24232787722896,-6.718802237174109,-7.238039442092186,-4.87084911547124,-3.903801205452988,-3.091954499612706,-2.898019485064329,-3.956418137881533,-3.2974652381288245,0
M2R-decoy_2180,CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)[O-])cc1)c1nc2ccccc2o1,-5.24201383569438,-6.684105057432928,-6.518171866068516,-4.77521959897566,-5.147933265107388,-6.397451427632147,-4.545645322134718,-2.475729827959533,-3.154217587199585,0
M2R-decoy_10881,O=C(c1ccc(Cl)cc1[N+](=O)[O-])N1CCN(c2nc(Cl)ncc2Br)CC1,-5.24132462542888,-3.1997508285258385,-5.490240278649206,-6.018764930568,-4.425200214631277,-4.021522568638746,-1.856959429562808,-3.5898978970337225,-3.708933839795145,0
M2R-decoy_1334,CC1=CP(=O)(c2ccccc2)CC1Br,-5.24074785706986,-4.417862604337748,-5.936053595333926,-4.351282507136601,-3.714925255169198,-3.6027795839884256,-2.393044926889859,-3.196134168879313,-2.9813260914249846,0
M2R-decoy_5049,CCCn1c(=O)c2[nH]c(c3ccc(OCC(=O)Nc4ccc(C(=O)NCCc5ccc(OC)cc5)cc4)cc3)cc2n(CCC)c1=O,-5.23949347031282,,-7.657683725610196,-5.8955945792907904,-2.323768732888737,-6.4635390902369565,-2.910765049118389,-3.058431249618483,-3.8192300889895248,0
M2R-decoy_7682,COc1cc2c(Nc3ccc(NC(=O)C(c4cc(F)ccc4F)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CC[NH+](C)CC1,-5.23925342176948,-6.814444092137118,-5.010652096577246,-4.08489973038383,-2.395184723079808,-3.8756048709506654,-1.7986509964045485,-5.338748711898723,-5.887765955960154,0
M2R-decoy_7138,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,-5.23870800139378,-1.6410651715518587,-8.483599412361686,-4.4280262902303305,-3.902270446139047,-3.985573707449756,-4.132743198866569,-2.2347967642418327,,0
M2R-decoy_7183,O=C(CBr)Nc1ccccc1Cn1c2c(c3ccccc31)C[C@@]1(O)C3Cc4ccc(O)c5c4C1(CC[NH+]3CC1CC1)[C@H]2O5,-5.23833415954817,-6.575335832147669,-9.243261359933006,-6.0067577452891605,-3.484566745561837,,-4.378855871643359,-5.7666596169429925,-7.142639139963734,0
M2R-decoy_10664,C/N=c1\ss/c(=N\C(=S)N(C)C)n1c1ccccc1,-5.2381203313523,-4.489105724877959,-5.989787899450406,-4.79700153172684,-5.288861559620358,,-3.271140613018349,-2.842127090843933,-3.585493456431285,0
M2R-decoy_11129,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2cnccn2)cc1)C(F)(F)F,-5.23792598316242,-5.976011182232758,-8.543282803315897,-4.18450450036808,-3.619267480415478,-5.809276139010636,-3.373700375686409,-4.6009580259924325,-3.917558648400525,0
