ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,cluster09_BE,is_active
CCR2-decoy_248,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-10.425,-8.260374388338555,-9.010848697700766,-8.169211077558536,-7.776760803510967,-6.668454002256837,-6.741813445779803,-6.555011469330319,-5.587311208185882,-5.137684003813327,0
CCR2-decoy_249,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCO)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,-9.34,-8.024374388338554,-8.313848697700767,-7.433211077558536,-6.551760803510968,-5.586454002256838,-5.546813445779803,-6.609011469330319,-5.4223112081858815,-5.464684003813327,0
CCR2-decoy_25,CC1(C)Cc2cccc(OCC(=O)N3CCN(c4ccccc4)CC3)c2O1,-9.573,-8.687374388338554,-8.651848697700766,-8.025211077558536,-5.900760803510968,-6.036454002256837,-5.771813445779802,-6.922011469330318,-5.565311208185882,-6.069684003813327,0
CCR2-decoy_250,CC(C)C(NC(=O)N(C)Cc1csc(C(C)(C)C)n1)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-10.481,-8.589374388338554,-8.644848697700766,-7.930211077558537,-6.955760803510968,-6.300454002256837,-5.9028134457798025,-7.165011469330318,-5.944311208185882,-6.268684003813327,0
CCR2-decoy_251,CCCCCCCCCC(=O)O[C@@]12[C@H](OC(=O)c3ccccc3)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,-8.243,-7.738374388338554,-7.239848697700765,-6.791211077558536,-5.766760803510968,-4.657454002256838,-5.125813445779803,-6.462011469330319,-4.4173112081858825,-4.011684003813326,0
CCR2-decoy_252,COc1cc(/C=C/c2cc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc(OCCCCCCSC(N)=[NH2+])n2)cc(OC)c1OC,-7.242,-6.518374388338554,-5.806848697700766,-5.638211077558537,-4.448760803510968,-3.625454002256838,-3.840813445779803,-5.065011469330319,-3.2393112081858826,-3.7616840038133263,0
CCR2-decoy_253,CO[C@@H](CC(C)C)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)c1ccccc1,-9.402,-8.678374388338554,-8.088848697700765,-7.633211077558537,-6.522760803510968,-6.067454002256838,-6.041813445779804,-6.757011469330319,-5.939311208185883,-5.294684003813327,0
CCR2-decoy_254,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(OCCS(=O)(=O)c3ccccc3)Oc3ccc(Cl)cc3)O2)c(=O)[nH]c1=O,-9.902,-9.054374388338552,-8.805848697700766,-8.133211077558537,-7.105760803510968,-5.881454002256838,-6.259813445779804,-7.554011469330319,-5.782311208185883,-6.351684003813327,0
CCR2-decoy_255,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C,-9.486,-8.013374388338555,-7.635848697700766,-7.491211077558537,-6.438760803510968,-5.442454002256838,-5.373813445779803,-6.350011469330319,-5.245311208185882,-5.574684003813326,0
CCR2-decoy_256,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH+]2C[C@H]3CCCC[C@H]3C[C@H]2C(=O)NC(C)(C)C)c1,-9.908,-9.265374388338554,-8.402848697700765,-8.198211077558536,-7.842760803510968,-6.405454002256837,-6.315813445779803,-7.455011469330319,-5.993311208185883,-6.298684003813326,0
CCR2-decoy_257,CCN(CCCl)c1ccc(NC(=O)c2cc(C(=O)NCC[NH+](C)C)cc(C(=O)Nc3ccc(N(CC)CCCl)cc3)c2)cc1,-7.15,-5.750374388338554,-6.062848697700765,-5.250211077558537,-4.5697608035109685,-3.5454540022568377,-4.203813445779803,-4.608011469330319,-2.9173112081858825,-3.417684003813326,0
CCR2-decoy_258,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)c1ccc(c2nc(N)sc2CC(C)C)o1,-9.201,-8.464374388338554,-8.179848697700766,-7.107211077558537,-6.287760803510968,-5.713454002256837,-5.750813445779803,-6.564011469330319,-4.850311208185882,-5.682684003813327,0
CCR2-decoy_259,COc1cc(C2=NOC(COCc3cn(Cc4cc(c5ccc(C)cc5)cnc4N4CCOCC4)nn3)C2)cc(OC)c1OC,-9.402,-8.341374388338554,-7.9518486977007665,-8.157211077558536,-5.6337608035109685,-5.252454002256837,-5.762813445779804,-7.170011469330319,-5.053311208185883,-5.594684003813326,0
CCR2-decoy_26,CC(C)(Sc1nc2cc(Br)ccc2s1)C(=O)[O-],-6.766,-5.983374388338554,-5.806848697700766,-4.620211077558537,-3.365760803510968,-3.0854540022568377,-2.9558134457798038,-4.576011469330319,-2.8193112081858827,-3.550684003813326,0
CCR2-decoy_260,CC(C)CN([C@H](CO)CCCCNC(=O)CN(Cc1ccccc1[N+](=O)[O-])c1ccccc1)S(=O)(=O)c1ccc(N)cc1,-8.431,-7.345374388338554,-7.605848697700766,-6.442211077558536,-5.4367608035109685,-5.288454002256838,-4.993813445779803,-5.964011469330318,-4.741311208185882,-4.875684003813326,0
CCR2-decoy_261,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(CC(=O)c3ccc(OCc4ccccc4)c(OC)c3)C2=O)cc1OC,-9.334,-7.834374388338555,-7.723848697700765,-6.966211077558537,-6.116760803510967,-4.795454002256838,-5.555813445779803,-5.971011469330319,-4.750311208185883,-5.961684003813327,0
CCR2-decoy_262,CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12,-8.809,-7.805374388338555,-7.408848697700765,-7.087211077558536,-6.214760803510968,-4.896454002256837,-5.683813445779803,-6.636011469330319,-4.479311208185882,-5.449684003813326,0
CCR2-decoy_263,COC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)N(CC(C)C)C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,-8.719,-7.733374388338554,-7.782848697700766,-6.654211077558536,-5.698760803510968,-5.156454002256838,-4.956813445779803,-6.390011469330318,-4.794311208185882,-5.032684003813326,0
CCR2-decoy_264,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@](F)(COP(=O)(N[C@@H](C)C(=O)OCC(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)F,-9.977,-8.945374388338553,-9.251848697700764,-8.085211077558537,-6.972760803510969,-6.652454002256837,-6.631813445779804,-7.427011469330319,-5.947311208185882,-6.547684003813327,0
CCR2-decoy_265,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(C#N)cc1,-8.073,-7.447374388338554,-7.083848697700766,-6.1142110775585365,-4.953760803510968,-4.707454002256838,-4.179813445779803,-5.59901146933032,-3.785311208185882,-5.127684003813327,0
CCR2-decoy_266,CCCCCCCC[C@H](O)/C=C/C=C/C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@H]43)[C@@H]1[C@@]2(C)COC(C)=O,-7.233,-6.511374388338554,-6.762848697700766,-5.435211077558536,-4.766760803510968,-3.6544540022568377,-4.459813445779803,-5.104011469330319,-4.039311208185882,-3.7536840038133263,0
CCR2-decoy_267,COC(=O)CCCC1(CCCC(=O)OC)CCCCCCCCC(CCCC(=O)OC)(CCCC(=O)OC)C(=O)C1=O,-5.764,-4.720374388338554,-3.9968486977007656,-3.352211077558536,-2.671760803510968,-2.155454002256837,-2.320813445779802,-3.1840114693303185,-1.8803112081858824,-2.2506840038133262,0
CCR2-decoy_268,CCOC(=O)/C=C/[C@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,-9.762,-8.388374388338555,-8.250848697700766,-7.558211077558536,-5.967760803510968,-6.003454002256838,-5.990813445779804,-6.643011469330318,-5.806311208185882,-5.781684003813327,0
CCR2-decoy_269,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccncc1,-8.162,-7.296374388338554,-6.974848697700766,-6.486211077558536,-5.071760803510968,-4.716454002256837,-4.600813445779803,-5.410011469330319,-3.908311208185882,-4.574684003813326,0
CCR2-decoy_27,O=C(OCc1ccccc1)[C@@H]1COC(c2ccc(Br)nc2)=N1,-8.73,-7.293374388338554,-7.688848697700767,-6.754211077558537,-5.6017608035109685,-5.140454002256838,-5.253813445779803,-6.523011469330319,-4.608311208185882,-5.114684003813327,0
CCR2-decoy_270,CCOC(=O)[C@@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(C)C,-9.068,-8.796374388338554,-8.788848697700766,-7.549211077558537,-6.597760803510969,-6.406454002256838,-5.889813445779803,-7.581011469330319,-5.116311208185882,-6.119684003813326,0
CCR2-decoy_271,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(CCC[N+](C)(C)C)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-9.497,-8.589374388338554,-8.616848697700766,-7.647211077558536,-7.062760803510969,-6.623454002256837,-6.451813445779804,-7.534011469330318,-5.702311208185883,-6.435684003813327,0
CCR2-decoy_273,COc1ccc(n2c3cssc-3c(NC(=O)NCCOC(=O)CCCCC(=O)c3c(O)cc(C)oc3=O)c2=O)c(OC)c1,-8.638,-7.474374388338553,-6.8928486977007655,-6.540211077558537,-5.777760803510969,-4.687454002256837,-4.994813445779803,-5.847011469330319,-4.052311208185882,-4.998684003813326,0
