ligand_id,SMILES,BE_avg,is_active
CCR2-decoy_624,Cn1c(SCc2ccccc2F)nnc1c1ccccn1,-4.600396861587404,0
CCR2-decoy_321,Cc1ccc(S(=O)(=O)N2CC2CO[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,-4.5954097989027165,0
CCR2-decoy_643,O=C1OC(c2ccccc2)(c2ccccc2)c2ccsc21,-4.577717014860148,0
CCR2-decoy_62,O=c1ccn(COCCCS(=O)(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)c(=O)[nH]1,-4.573001216540529,0
CCR2-decoy_672,O=C(CS)Nc1cc(c2ccc(F)cc2)n[nH]1,-4.565609044301588,0
CCR2-decoy_576,Cc1nnc(c2ccccc2)nc1N1CCOCC1,-4.547687048603622,0
CCR2-decoy_155,O=c1n(Cc2nc3ccccc3n2CCCS(=O)(=O)C2CC2)c2cnccc2n1C1CC1,-4.538539687872161,0
ASD10910016,O=S(=O)(Nc1ccccc1)c1ccccc1,-4.529874277763506,1
CCR2-decoy_301,C=CCO/N=C(\Cn1c(=O)c2cc(CC)sc2n(Cc2ccc(c3ccccc3c3nc(=O)o[nH]3)cc2)c1=O)c1ccc(OC)cc1,-4.528268004084829,0
CCR2-decoy_473,COc1nc(N(C)C)ncc1n1nc2c(c1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,-4.526651350260254,0
CCR2-decoy_555,O=C1C(=O)c2ccccc2C([O-])=C1CCCCl,-4.526073980654871,0
CCR2-decoy_327,CCCCC(O)[C@H](C)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,-4.523955739357189,0
CCR2-decoy_679,N#Cc1nc(CSCc2ccccc2)oc1N,-4.5231226481357965,0
CCR2-decoy_571,Sc1ncnc2c1ncn2Cc1ccco1,-4.520205003647408,0
CCR2-decoy_52,O=C(COC(=O)CNC(=O)c1cccc([N+](=O)[O-])c1)Nc1nc2ccccc2s1,-4.517480673508232,0
CCR2-decoy_303,COc1cc(OC)cc([C@@H](C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c2cccc(OCC(=O)[O-])c2)C2CCCCC2)c1,-4.515156092333477,0
CCR2-decoy_500,CC1=CCC[C@H]2[C@@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](OC(=O)c1ccccc1)[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1,-4.509091281950923,0
CCR2-decoy_136,CN(C)c1ccc(Cn2cnc3c2C[C@@H](C(=O)[O-])N(C(=O)C(c2ccccc2)c2ccccc2)C3)cc1,-4.4928830387172365,0
CCR2-decoy_696,O=C(c1ccc(c2ccccc2)o1)n1cccn1,-4.484191420322093,0
CCR2-decoy_351,N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)CC3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,-4.48402127654042,0
ASD10910009,O=C(NCCOCCOCCn1ccnn1)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,-4.458126750149708,1
CCR2-decoy_719,CO[C@H]1c2cc(C(C)C)c(O)c(O)c2[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O,-4.454775536169086,0
CCR2-decoy_591,CC[C@H]1COCCN1C(=O)c1ncc(F)cc1F,-4.4519295253909466,0
CCR2-decoy_477,COc1cc(/C=C2/SC(=O)NC2=O)ccc1OCc1nc2ccccc2c(=O)n1c1ccc(C(F)(F)F)cc1,-4.4451595869731895,0
CCR2-decoy_778,O=C(C1=CC(=O)c2ccccc2C1=O)c1cccc(F)c1,-4.443271755084531,0
CCR2-decoy_564,CCc1nnc(S)n1/N=C/c1ccccn1,-4.4395949932526815,0
CCR2-decoy_438,Cc1ccc(c2ccc3c(c2)O[C@@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,-4.436662798867526,0
CCR2-decoy_630,COc1ccc2cc(Cn3ccnc3)n(c3ccc(F)cc3)c2c1,-4.429562457959528,0
CCR2-decoy_229,COc1ccccc1Oc1c(NS(=O)(=O)Cc2ccccc2)nc(c2ncccn2)nc1OCCOc1ncc(Br)cn1,-4.428484334336653,0
CCR2-decoy_575,CCn1cnc2c(cnn2c2ccccc2)c1=O,-4.425340098832069,0
ASD10910003,CCC(NC1C(=O)C(=O)C1Nc1ccnc(C(=O)N(C)C)c1O)c1cc(C(C)C)co1,-4.4245475604451885,1
CCR2-decoy_27,O=C(OCc1ccccc1)[C@@H]1COC(c2ccc(Br)nc2)=N1,-4.417722771190369,0
CCR2-decoy_769,COC(=O)c1ccc(O)c(NC(=O)Cc2ccccc2)c1,-4.412535274463755,0
CCR2-decoy_752,Cc1ccc(S[C@H]2CC(=O)[C@@H]3OC[C@H]2O3)cc1,-4.408721379823602,0
CCR2-decoy_791,CC(=O)N1CCc2[nH]nc(Nc3ccc(F)cc3)c2C1,-4.402681204577179,0
CCR2-decoy_36,CC1(OC(=O)c2ccccc2)COC2=C(Cl)C(=O)C(=O)c3cccc1c32,-4.391845928980592,0
CCR2-decoy_193,Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)n(Cc2csc(N3CCCCC3C)n2)c1,-4.391479802438025,0
CCR2-decoy_554,Cc1cccc(Sc2nccn(C)c2=O)c1,-4.387134928809926,0
CCR2-decoy_794,Cc1cc(C)n(c2nc(c3ccccc3)cc(=O)n2C)n1,-4.380838063971495,0
CCR2-decoy_781,CN(C)C(=O)CSc1nnc(c2ccccc2F)o1,-4.378208790958123,0
CCR2-decoy_772,COc1ccc2cccc(CCN3CCCC3=O)c2c1,-4.365441345328675,0
CCR2-decoy_795,COc1ccc(c2cc(=O)oc3c(O)c(O)ccc32)cc1,-4.363658769109502,0
CCR2-decoy_4,O=C(c1cc(COc2c(F)cccc2F)on1)N1CCSCC1,-4.357999768237157,0
CCR2-decoy_621,C[C@H]1CNC(=O)c2c(SCC3CC3)sc(c3cc[nH]n3)c21,-4.357039220061594,0
CCR2-decoy_72,Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccn2ccnc2c1,-4.355172552818376,0
CCR2-decoy_79,O=c1[nH]c(NC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1c1nccs1,-4.352319380781344,0
CCR2-decoy_684,CC(NNC(=O)c1ccncc1)c1ccccc1,-4.350381932195545,0
CCR2-decoy_412,Cc1c(N2CCC(NC(=O)c3ccc(Sc4ccccc4)cc3C(F)(F)F)CC2)nnc(c2ccnn2C)c1C,-4.346144091388757,0
CCR2-decoy_398,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,-4.334714918524627,0
CCR2-decoy_628,Clc1ccccc1c1nc2ccccc2c(n2ccnc2)n1,-4.331262252217259,0
CCR2-decoy_313,COCC(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C(/C)[C@H](C[C@@H]1CC[C@@H](C)[C@](O)(C(=O)C(=O)N2CCCC[C@H]2C(=O)OCc2ccccc2)O1)OC,-4.330159803755609,0
CCR2-decoy_425,COc1ccc(/C=N/n2c(S)nnc2Cn2nc(Cc3ccc(C)cc3)n(CCc3c[nH]c4ccccc34)c2=O)cc1,-4.328402071054893,0
CCR2-decoy_400,OCCOCC[NH2+]Cc1cccc(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)n1,-4.326712475167506,0
CCR2-decoy_407,O=C(Nc1ccccc1)/C(=C/[C@@H]1O[C@H](c2ccccc2)O[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]12)C(=O)c1ccccc1,-4.324789741224035,0
CCR2-decoy_740,CC(C)CC1C2=C(Oc3cc(O)cc(O)c31)C(C)(C)C(=O)C(C)(C)C2=O,-4.315156607847896,0
CCR2-decoy_290,CC(C)C[C@H](NC(=O)c1cc2c(OC(C)C)cccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,-4.313324751972982,0
CCR2-decoy_76,CNc1ncnc2ccc(C#CCNC(=O)c3cccn([C@H](CO)c4ccccc4)c3=O)cc12,-4.30998612954366,0
CCR2-decoy_796,S=C(NCc1ccccc1)N/N=C/c1cccs1,-4.305143022252477,0
CCR2-decoy_224,CN(C[C@H](Cc1ccccc1)N(C[C@H](Cc1ccccc1)N(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N=O)N=O)N=O,-4.291848143993109,0
CCR2-decoy_695,C=CCn1c2ccccc2c2nnc(S)nc21,-4.291423740391425,0
CCR2-decoy_685,C[C@H]1C=C(C=O)C(C=O)=C[C@@H]2CC(C)(C)C[C@H]12,-4.290134676158795,0
CCR2-decoy_297,CC(Cc1c[nH]c2ccccc12)(NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)NCC[C@H](NC(=O)CCC(=O)[O-])c1ccccc1,-4.288474819084684,0
CCR2-decoy_566,CCn1nc(n2ccnc2)c2ccccc2c1=O,-4.283189285629999,0
CCR2-decoy_176,O=C([O-])CC/C=C\C[C@@H]1CN(S(=O)(=O)c2cccc3cnccc23)C[C@H]1c1ccccc1O,-4.281553532281075,0
CCR2-decoy_253,CO[C@@H](CC(C)C)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)c1ccccc1,-4.270406933699952,0
CCR2-decoy_636,Cc1ccc(O)c(NC(=O)COc2cccc(C)c2C)c1,-4.258730361337782,0
CCR2-decoy_56,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OC(=O)C(C)C,-4.25547558656154,0
CCR2-decoy_693,NC(=S)c1cccc(c2ccccn2)c1,-4.254301823406403,0
CCR2-decoy_414,Cc1ccc(/C=N/NC(=O)COc2ccc(N3CC4=C(CC(C)(C)CC4=O)N(c4ccc(Cl)cc4)C3)cc2)cc1,-4.25213785905037,0
CCR2-decoy_704,COc1ccc(Oc2c(Cl)cnn(c3cccc4c3CCCC4)c2=O)cc1,-4.2443122389022125,0
CCR2-decoy_633,OCc1sc(Nc2ccccc2)nc1c1ccncc1,-4.2435499535895085,0
CCR2-decoy_166,COc1ccnc(CN(C)C(=O)C2CCC(=O)N(Cc3cccc(C(F)(F)F)c3)C2)c1,-4.241774632929022,0
CCR2-decoy_143,COc1ccc([C@@H]2SCC(=O)N2CCN2C(=O)CS[C@@H]2c2ccc(OC)c(F)c2)cc1F,-4.241484288961931,0
CCR2-decoy_699,CCc1ccc2c(n1)C(C(N)=S)CCC2,-4.240522391916392,0
CCR2-decoy_317,COc1cc2c(c(OC)c1OC)-c1ccc(NCCC(O)C(=O)N[C@@H](CC(C)C)C(=O)OC3CCCC3)c(=O)cc1[C@@H](NC(C)=O)CC2,-4.239096445350319,0
CCR2-decoy_767,COCCC(=O)N1CCCC1c1cccc(C)c1C,-4.2384109589575845,0
CCR2-decoy_651,CC(O)(C(=O)Nc1ccccc1F)C(F)(F)F,-4.237964971582693,0
CCR2-decoy_392,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]C(C)(C)c2ccccc2)cc(N2CCCCS2(=O)=O)c1,-4.237604967625615,0
CCR2-decoy_613,CCCC(=O)Nc1n[nH]c2cc(c3ccc(F)cc3)ccc12,-4.23718601864003,0
CCR2-decoy_565,Cc1cc(C(F)(F)F)nn1CC(=O)N1CCCC1,-4.235341854862546,0
CCR2-decoy_662,CCCCc1c(O)n(c2ccccc2)[nH]c1=O,-4.231476256327349,0
CCR2-decoy_600,O=C(c1csc(N2CCCCC2)n1)N1CCCC1,-4.229424073000248,0
CCR2-decoy_378,CC(C)SC[C@H](O)[C@H](CC12CC3CC(CC(C3)C1)C2)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,-4.223207355533477,0
CCR2-decoy_239,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)C(=O)N1CCc2ccccc2C1,-4.222993024718686,0
CCR2-decoy_2,Cc1c(Cl)cccc1N(CC(=O)N1CCCCCC1)S(C)(=O)=O,-4.218007769750942,0
CCR2-decoy_553,N#Cc1ccccc1CSc1nnnn1C1CC1,-4.217885234254333,0
CCR2-decoy_542,O=C(NN1CCCCC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,-4.211947198994052,0
CCR2-decoy_460,O=C(COc1ccc(Br)cc1Br)N1N=C(c2ccc([N+](=O)[O-])o2)CC1(O)c1ccccc1,-4.204389400472602,0
CCR2-decoy_330,Cn1cc(C/C(=N\O)C(=O)NCCSSCCNC(=O)/C(Cc2cn(C)c3ccc(Br)cc23)=N/O)c2cc(Br)ccc21,-4.2029336810939535,0
CCR2-decoy_629,ClCc1nn(c2ccccc2)c(CCl)c1CCl,-4.202824186434924,0
CCR2-decoy_519,COc1ccccc1n1c(SCC(=O)Nc2nc3ccc(C(F)(F)F)cc3s2)nc2c(c1=O)SCC2,-4.19396379160372,0
CCR2-decoy_595,N#Cc1cccc(c2cc(n3ccnc3)ncn2)c1,-4.1885043429745314,0
CCR2-decoy_721,CCCc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1,-4.18776000514543,0
CCR2-decoy_569,N#Cc1cccc(n2ncc(c3ccccn3)n2)c1,-4.18277437970846,0
CCR2-decoy_15,Cc1cnn(CCC(=O)N2CCCC(c3nc(C)c(C)s3)C2)c1,-4.182157873435349,0
CCR2-decoy_755,CN(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,-4.180841358276876,0
CCR2-decoy_775,CCOC(=O)Cn1c2ccccc2nc1c1ccccn1,-4.177523675418245,0
CCR2-decoy_692,C[C@@H]1CC(=O)CC[C@@H]1OCc1ccccc1,-4.174821434401702,0
CCR2-decoy_611,Cc1ncncc1c1nc2cc(F)c(F)cc2n1C1CC1,-4.171350574394177,0
CCR2-decoy_729,N#CC(c1cccnc1)c1cnn(Cc2cccc3ccccc23)c(=O)c1Cl,-4.170548334843478,0
CCR2-decoy_51,COc1cc(c2ccccc2OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1O,-4.16820314702655,0
CCR2-decoy_17,CC(C)(C)n1nc(Cc2ccc3c(c2)OCO3)c2ccccc2c1=O,-4.1629337354568765,0
CCR2-decoy_770,Cc1cccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)c1,-4.161379083271108,0
CCR2-decoy_308,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N(C)C)cc2C)CSC1(C)C,-4.160229307149439,0
CCR2-decoy_678,CSC(=S)NCc1c[nH]c2ccccc12,-4.1589341398317705,0
CCR2-decoy_749,O=C(Nc1cc(Br)ccc1O)c1noc2c1CCc1ccccc1-2,-4.158694684929816,0
CCR2-decoy_122,COc1cc(F)c(F)cc1c1ccc(OCc2cccc(CN3[C@@H](C(=O)[O-])CCS3(=O)=O)c2)cc1,-4.150946319923492,0
CCR2-decoy_117,CC(C)Cc1cc(COc2ccc(N3CCCN(C(C)C(=O)[O-])C3=O)cc2)c2ccccc2n1,-4.150442529861492,0
CCR2-decoy_281,CC(C)(C)OC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCC[NH2+]C(=O)OCc1ccccc1)C(=O)OC(C)(C)C,-4.150357154750576,0
CCR2-decoy_757,COc1cccc(n2nc3c(S)nnc(C)c3c2C)c1,-4.148936525040195,0
CCR2-decoy_255,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C,-4.1461390318701055,0
CCR2-decoy_40,CCCc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)[O-])=C2,-4.141618533584179,0
CCR2-decoy_485,CCCCc1nc2ccn(Cc3ccccc3[N+](=O)[O-])c(=O)c2n1Cc1ccc(c2ccccc2C2=NNN=N2)cc1,-4.14114639341989,0
CCR2-decoy_764,COc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2=O,-4.140449234860715,0
CCR2-decoy_604,Cc1nc2ccccc2n1Cc1ccccc1Br,-4.132703716189049,0
CCR2-decoy_763,Cc1ccc(NC(=O)CSc2nnc[nH]2)c(C)c1,-4.127771222746824,0
CCR2-decoy_86,COc1cccc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@H]3OC[C@@H](c4ccccc4)O[C@H]23)c1,-4.126285948206212,0
CCR2-decoy_50,CN(Cc1ccsc1)C(=O)c1nc(N2CCCC2)ncc1Cl,-4.122522349382891,0
CCR2-decoy_724,CC(C)(C)OC(=O)c1ncn2c1CN=C(c1ccc(F)cc1)c1ccsc1-2,-4.121067115370205,0
CCR2-decoy_596,Brc1ccc(Cn2ccnc2)cn1,-4.110179547030631,0
CCR2-decoy_202,CC(C)C[C@@H](C(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1)N1C(=O)c2cccc3c(NCCSc4ccccc4)ccc(c23)C1=O,-4.109185553666327,0
CCR2-decoy_676,Cc1ccc2c(c1C=O)[C@@](C)(C=O)CC2(C)C,-4.105851392510238,0
CCR2-decoy_442,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)Cc1ccccc1,-4.103433609078079,0
CCR2-decoy_593,COc1cccc(n2nc(C#N)c(Cl)cc2=O)c1,-4.095088612112803,0
CCR2-decoy_309,CCC[C@@H](C(=O)N1CCCC[C@H]1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)[O-])c1)c1cc(OC)c(OC)c(OC)c1,-4.089741744195881,0
CCR2-decoy_146,CCOC(=O)N1C[C@H](C(=O)[O-])[C@H](c2cccc(OCCc3nc(c4ccccc4)oc3C)c2)C1,-4.086155258820609,0
CCR2-decoy_83,CCCCC[C@@H](O)C#Cc1nc(NCC)c2ncn([C@@H]3O[C@H](C(=O)NCC)[C@@H](O)[C@H]3O)c2n1,-4.080850794695839,0
CCR2-decoy_340,COc1ccc(CC2COc3cc(OC)c(OC)c(OC)c3C2=O)cc1OC(=O)[C@H](CCc1ccccc1)NC(=O)OC(C)(C)C,-4.080146005868832,0
CCR2-decoy_46,O=C([O-])C[C@@H]1COc2cc3c(cc21)OCC(c1cccc(C2CC2)c1)O3,-4.070780367514374,0
CCR2-decoy_394,COc1ncc(Cc2cn(CCCC(=O)NCc3ccc(c4ccccc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,-4.066340742631165,0
CCR2-decoy_638,CN(CCF)c1ccc(c2cc3ccccc3n2C)cc1,-4.062188334918543,0
CCR2-decoy_268,CCOC(=O)/C=C/[C@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,-4.061223434175261,0
CCR2-decoy_496,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccc(C)cc1,-4.056505537683651,0
CCR2-decoy_725,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(N3CCCC3)c2c1,-4.052508014255646,0
CCR2-decoy_271,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(CCC[N+](C)(C)C)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-4.048805794554903,0
CCR2-decoy_785,COC1=CC(=O)O[C@@H](CCc2ccc3c(c2)OCO3)C1,-4.046743367864446,0
CCR2-decoy_181,COc1ccc(CN(C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)C(C)C)cc1,-4.045642201042254,0
CCR2-decoy_631,OCc1csc(c2ccc(c3ccc(CO)s3)s2)c1,-4.043640112553073,0
CCR2-decoy_197,Cc1cccc(Oc2c(/C=C3\SC(=S)N(CC(=O)[O-])C3=O)c(C)nn2c2ccccc2)c1,-4.034362980472433,0
CCR2-decoy_99,COc1ccc(Nc2nc(=O)n(CCO)c(=O)n2Cc2ccc(Cl)cc2)cc1F,-4.023320264185788,0
CCR2-decoy_658,C=CCc1c(O)cc(O)c2c(=O)cc(C)oc12,-4.020550424252481,0
CCR2-decoy_649,Cc1ccc2nc(c3cnn(c4ccc(F)c(F)c4)c3)oc2c1,-4.0181934495299405,0
CCR2-decoy_489,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccc(C)c(Cl)c1,-4.018159071162872,0
CCR2-decoy_226,Cn1c(Cc2nn(C)c(=O)c3ccccc23)nnc1S(=O)(=O)CCCCCCCC(=O)Nc1ccc(Br)cc1Br,-4.007957304501712,0
CCR2-decoy_771,COc1ccc2oc(C)c(C(=O)Cn3ccnc3)c2c1,-3.999304828701737,0
CCR2-decoy_532,CS(=O)(=O)Nc1c(Cc2cccc3ccccc23)cc(=O)n2c1SCC2n1cc(c2ccccc2)nn1,-3.998418835525112,0
CCR2-decoy_53,COc1cc(C[NH2+]CC[NH+](C)C)ccc1c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,-3.996568634736759,0
CCR2-decoy_776,Cc1cc(C(=O)C(C)C)c(O)c(Br)c1O,-3.996557503902551,0
CCR2-decoy_8,CCc1ccc(/C=C2\Oc3cc(OS(C)(=O)=O)ccc3C2=O)cc1,-3.9944610108774343,0
CCR2-decoy_375,COc1ccc2c(c1)c(CC(N)=O)c(C)n2Cc1ccccc1OCCCCOc1ccccc1Cn1c(C)c(CC(N)=O)c2cc(OC)ccc21,-3.9794550747489135,0
CCR2-decoy_641,CC(C)N1C(=O)COc2ccc(c3cnc4ccccc4c3)cc21,-3.966561730911225,0
CCR2-decoy_247,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)SCCNC(=O)OCc1ccccn1)N(O)C=O,-3.96539600215804,0
CCR2-decoy_559,Cc1cc(CN2C(=O)c3ccccc3C2=O)no1,-3.963007700779544,0
CCR2-decoy_396,[NH3+]CCCC[C@H](NC(=O)c1cccc(F)c1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,-3.957901777107804,0
CCR2-decoy_690,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccco1,-3.954311123382821,0
CCR2-decoy_331,CC(C)COC(=O)CCC(NC(=O)c1cc(Cl)c(N(C)Cc2cnc3nc(N)nc(N)c3n2)c(Cl)c1)C(=O)OCC(C)C,-3.953513864677338,0
CCR2-decoy_797,Cc1ccn2c(C(=O)c3sc(N)nc3C)cnc2c1,-3.948457737013244,0
CCR2-decoy_211,CCCC(C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCC(C)C)C(C)(C)C)c1ccccc1,-3.948422691209818,0
CCR2-decoy_562,CCCCn1c(=O)sn(c2ccc(C)cc2)c1=O,-3.943512862195843,0
CCR2-decoy_66,O[C@@H]1[C@@H](CO/C(S)=N/C2CCC2)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,-3.93559068748879,0
CCR2-decoy_654,c1ccc(c2ncc(c3ncco3)cn2)cc1,-3.929398009050297,0
CCR2-decoy_89,CC(=O)NC(Cc1ccc(F)cc1)C(=O)N1CCN(C(=O)NCc2ccccc2)CC1,-3.9267168254643545,0
CCR2-decoy_512,C[C@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)[C@H](C)c1ccccc1,-3.9258487142288856,0
CCR2-decoy_130,Cc1cc(F)c(F)cc1c1ccc(OCc2cccc(CN3[C@H](C(=O)[O-])CCS3(=O)=O)c2)cc1,-3.92088056699768,0
CCR2-decoy_231,Cc1ccc(S(=O)(=O)N2C(C)C2CO[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,-3.9205637692852897,0
CCR2-decoy_701,CCP(=O)(OC)c1ccc2nc(c3cnc4ccccc4c3)oc2c1,-3.9147485055240097,0
CCR2-decoy_686,CCNC(=O)Nc1nc2c(s1)CCCC2,-3.91309098478294,0
CCR2-decoy_627,COc1cc2cnc3c4cccnc4ccc3c2cc1OC,-3.909587837591142,0
CCR2-decoy_45,Clc1ncccc1c1nnn(c2ccccc2Br)n1,-3.9056005426700673,0
CCR2-decoy_148,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)[O-])Cc3cccc(Oc4ccccc4)c3)ccc2O1,-3.90465893588044,0
CCR2-decoy_219,CCOC(=O)NCc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4cccc(CNC(=O)OCC)c4)s3)nn2)c1,-3.901520079472551,0
CCR2-decoy_660,c1ccc(c2csc(c3ncccn3)n2)nc1,-3.896705300061547,0
CCR2-decoy_668,Cc1ccc(COC(=O)n2cc(C)cn2)cc1,-3.8957640636134094,0
CCR2-decoy_588,C#CCSc1nncn1c1ccc(C)cc1,-3.8881373887387873,0
CCR2-decoy_67,CCOc1cc(/C=N/NC2=[NH+]C(=O)C(CC(=O)[O-])S2)ccc1OCc1ccc(Cl)cc1,-3.885339905400536,0
CCR2-decoy_640,O=CNc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,-3.877323966410215,0
CCR2-decoy_294,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,-3.875406770479621,0
CCR2-decoy_31,C=CC[C@@]1(OC)C=C2C(=CC1=O)O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,-3.873882941680176,0
CCR2-decoy_646,Cc1ccc(c2cc(c3ccc(C)o3)nc(N)c2C#N)cc1,-3.87356158621769,0
CCR2-decoy_23,O=C(OCC(=O)N1CCN(c2ccccc2)CC1)c1cccc(Cl)c1,-3.87297471822942,0
CCR2-decoy_88,COc1ccc(c2ccc3c(c2)CN(CC[C@](C)(C(=O)NO)S(C)(=O)=O)C3=O)c(F)c1,-3.86645729167752,0
CCR2-decoy_577,CC(C)N1CCc2c(C3CC3)nc3ncnn3c21,-3.862321631396658,0
CCR2-decoy_381,CCCCCC1=C(C(=O)NCCC[NH+]2CCC(c3ccccc3)(c3ccccc3)CC2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCC)=C(CC)N1,-3.860688742023695,0
CCR2-decoy_120,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(OC(C)(C)C(=O)[O-])c1,-3.860439702725873,0
CCR2-decoy_68,CCCCOC1=C(NNC(=O)[C@H](CC(C)C)NC(=O)N2CCOCC2)C(=O)C1=O,-3.8602763051359466,0
