ligand_id,SMILES,BE_min,is_active
CCR2-decoy_143,COc1ccc([C@@H]2SCC(=O)N2CCN2C(=O)CS[C@@H]2c2ccc(OC)c(F)c2)cc1F,-8.02545081278463,0
CCR2-decoy_586,O=C1CCCC1n1cc(c2ccc(F)cc2)nn1,-8.01613920804043,0
CCR2-decoy_385,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCc1ccccc1,-8.00818363973405,0
CCR2-decoy_321,Cc1ccc(S(=O)(=O)N2CC2CO[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,-8.00047518196239,0
CCR2-decoy_453,Cn1cc(c2c(COc3cccc4ccccc34)cc(=O)n3c2SC[C@H]3C(=O)NS(C)(=O)=O)c2ccccc21,-7.96318820220875,0
CCR2-decoy_287,Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC1COC2OCCC12,-7.9628216181107,0
CCR2-decoy_38,COC(=O)C1C([O-])=C(/C(C)=N/c2cccc3ccccc23)C(=O)CC1(C)C,-7.94433307960077,0
CCR2-decoy_344,CCc1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)co1,-7.93540802735966,0
CCR2-decoy_742,Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CC[C@H](c1ccccc1F)O3,-7.9294038555833,0
CCR2-decoy_656,COc1cccc2oc(C(=O)C[S+](C)[O-])cc12,-7.87029168599509,0
CCR2-decoy_452,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(O)cc1)C(=O)NC1c2ccccc2C[C@@H]1O,-7.84795988299699,0
CCR2-decoy_282,CS(=O)(=O)N(c1ccc(F)cc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,-7.84298759122002,0
CCR2-decoy_275,CC(C)C(NC(=O)N(C)Cc1cscn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-7.83649791239941,0
CCR2-decoy_679,N#Cc1nc(CSCc2ccccc2)oc1N,-7.80927962518546,0
CCR2-decoy_597,COP(=O)([O-])c1ccc(C(F)(F)F)cc1,-7.80264366921523,0
CCR2-decoy_500,CC1=CCC[C@H]2[C@@]1(C)[C@@H](OC(=O)c1cccnc1)[C@H](OC(=O)c1ccccc1)[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1,-7.79969863870464,0
CCR2-decoy_362,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(C4C(=O)N(c5ccc(C)cc5)C4/C=C/c4ccccc4)nn3)c(OC)c2)cc1,-7.78896792109855,0
CCR2-decoy_491,COc1ccc2nc(NC(=O)C(=O)C(C(=O)c3ccccc3c3ccccc3)C3OC(=O)c4ccccc43)sc2c1,-7.785521682171346,0
CCR2-decoy_585,O=C(O/N=C/c1ccc(F)cc1)N1CCOCC1,-7.78374659527958,0
CCR2-decoy_185,O=C(Cc1ccccc1)OC1C=CC(n2ccc(=O)n(Cc3cc(F)cc(F)c3)c2=O)C1,-7.75339076362914,0
CCR2-decoy_664,N#Cc1ccccc1CSC1=NCCS1,-7.74238559597406,0
ASD10910013,O=S(=O)(Nc1cncc(Cl)c1)c1ccc(Cl)c(C(F)(F)F)c1,-7.70745572519751,1
CCR2-decoy_339,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C[C@@H](C)CC)C(=O)O1,-7.68862513739253,0
CCR2-decoy_799,Cc1ccc2c(c1)C(=O)N(Cc1ccc(F)cc1)C2=O,-7.67820375190599,0
CCR2-decoy_530,CC(C)C1CCCCN1C(=O)CN1C(=O)C(Cc2c[nH]c3ccccc23)c2nnc(c3ccccc3)n2-c2ccccc21,-7.672688228190575,0
CCR2-decoy_605,COc1nn2cc(c3ccc(F)c(C(F)(F)F)c3)nc2s1,-7.67222220195312,0
CCR2-decoy_625,O=C(CSc1nc2ccccc2s1)c1ccc(O)c(O)c1,-7.66891166205789,0
CCR2-decoy_696,O=C(c1ccc(c2ccccc2)o1)n1cccn1,-7.66661922413522,0
CCR2-decoy_290,CC(C)C[C@H](NC(=O)c1cc2c(OC(C)C)cccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,-7.65884027877591,0
CCR2-decoy_318,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(c2ccc(c3cccc(OC)c3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,-7.656750585691,0
CCR2-decoy_711,Nc1cncc(c2ccc3noc(c4ccc(C(F)(F)F)cc4)c3c2)n1,-7.64020366052594,0
CCR2-decoy_95,Nc1nc(NCCc2cccc(Cl)c2)c2ncn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,-7.63676655031893,0
CCR2-decoy_589,CC[S+]([O-])C1=CC(=O)c2ccccc2C1=O,-7.63551867378706,0
CCR2-decoy_400,OCCOCC[NH2+]Cc1cccc(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)n1,-7.63140332778127,0
CCR2-decoy_551,N#Cc1cccc(c2cncnc2n2ccnc2)c1,-7.62596093400688,0
CCR2-decoy_412,Cc1c(N2CCC(NC(=O)c3ccc(Sc4ccccc4)cc3C(F)(F)F)CC2)nnc(c2ccnn2C)c1C,-7.61939461170849,0
CCR2-decoy_243,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,-7.61431474266378,0
CCR2-decoy_120,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(OC(C)(C)C(=O)[O-])c1,-7.60215085921795,0
CCR2-decoy_628,Clc1ccccc1c1nc2ccccc2c(n2ccnc2)n1,-7.59965555532508,0
CCR2-decoy_613,CCCC(=O)Nc1n[nH]c2cc(c3ccc(F)cc3)ccc12,-7.58878971301215,0
CCR2-decoy_728,Cc1ccc(C2(c3ccc(O)cc3)C(=O)Nc3c2ccc(F)c3F)cc1,-7.58877684022738,0
CCR2-decoy_220,CC(C)[C@H](NC(=O)CCc1cccnc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)NCc1ccccc1,-7.5860578941561,0
ASD10910014,O=S(=O)(Nc1ccccc1)c1ccc(Cl)c(Cl)c1,-7.56653639036151,1
CCR2-decoy_8,CCc1ccc(/C=C2\Oc3cc(OS(C)(=O)=O)ccc3C2=O)cc1,-7.56101565528035,0
CCR2-decoy_52,O=C(COC(=O)CNC(=O)c1cccc([N+](=O)[O-])c1)Nc1nc2ccccc2s1,-7.56101189608997,0
CCR2-decoy_721,CCCc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1,-7.55542712125858,0
CCR2-decoy_470,CO[C@@H]1C[C@@H](/C(S)=N/CCc2ccccn2)N(C(=O)NCc2ccc(C(=O)N3CCCCc4sccc43)cc2Cl)C1,-7.55251244223618,0
CCR2-decoy_574,CCN1C(=O)C(=O)N(c2c(C)cccc2C)C1=S,-7.53939211845212,0
CCR2-decoy_781,CN(C)C(=O)CSc1nnc(c2ccccc2F)o1,-7.53630602836686,0
CCR2-decoy_4,O=C(c1cc(COc2c(F)cccc2F)on1)N1CCSCC1,-7.53315766728036,0
CCR2-decoy_745,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1,-7.52770086364838,0
CCR2-decoy_116,COC(=O)C1=CN(Cc2ccc(C)cc2)C=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1,-7.526479966205326,0
CCR2-decoy_26,CC(C)(Sc1nc2cc(Br)ccc2s1)C(=O)[O-],-7.5181922817736,0
CCR2-decoy_354,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(CCCO)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-7.515294474801964,0
CCR2-decoy_277,CCOC(=O)/C=C1\NC(=O)[C@@H]1[C@@H](C)OC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1,-7.51197330483154,0
