ligand_id,SMILES,glide_gscore,is_active
b2AR-decoy_843,O=C(Nc1ccc(Sc2ccc(Br)cc2)cc1)c1ccco1,-7.76244749017683,0
b2AR-decoy_699,COc1ccc(C2COc3c(ccc4c3C=CC(C)(CCC=C(C)C)O4)C2)c(O)c1,-7.76214522365393,0
b2AR-decoy_2189,O=C(N/N=C/c1cccc2cnccc12)C1CC1c1ccc(c2ccccc2)cc1,-7.76155763853784,0
b2AR-decoy_50,O=C(OC(Cn1ccnc1)c1ccc(Cl)cc1Cl)c1cc2ccccc2[nH]1,-7.75877170675783,0
b2AR-decoy_975,O=C1C(Sc2ccccc2)=C(Sc2ccccc2)C(=O)c2[nH]ccc21,-7.75594826330873,0
b2AR-decoy_1320,CC[C@H]1O[C@@H]2c3ccccc3CO[C@@H]2[C@H]1OCc1cccs1,-7.75388367460429,0
b2AR-decoy_2160,Cc1c(Cc2ccccc2)nc(SCc2ccc3ccccc3c2)[nH]c1=O,-7.74048755124881,0
b2AR-decoy_1206,COc1ccc(c2csc(N/N=C(\C)c3sc(C)nc3C)n2)cc1,-7.74030895861953,0
b2AR-decoy_887,COc1cc(c2nnc(SCc3ccc(Cl)cc3)o2)ccc1O,-7.73499535109513,0
b2AR-decoy_265,CCn1cc(/C(=N/Nc2nc(c3ccc(F)cc3)c(C#N)s2)C(F)(F)F)c2cc(c3nc(C[NH+]4CCC[C@H]4C(=O)[O-])cs3)ccc21,-7.73254575091217,0
b2AR-decoy_2322,O=C(c1cc(Sc2ccccc2O)c(O)cc1O)N1Cc2ccccc2C1,-7.72257568311854,0
b2AR-decoy_178,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(C[NH2+][C@@H](C(=O)[O-])[C@H](C)O)cc2Cl)cccc1c1ccccc1,-7.72136937509291,0
b2AR-decoy_2311,C/C(=N\NC(=S)NCc1ccccc1)c1c(O)ccc2ccc(=O)oc12,-7.7146575359822,0
b2AR-decoy_682,C[C@]12CC[C@@H]3[C@H]4CC/C(=N\OCc5ccccc5)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,-7.714412029935,0
b2AR-decoy_2353,O=C(c1cc(Sc2ccc(O)cc2)c(O)cc1O)N1Cc2ccccc2C1,-7.71408219053725,0
b2AR-decoy_3191,O=C(/C=C/c1ccccc1)OC[C@H](OC(=O)/C=C/c1ccccc1)c1ccc2ccccc2c1,-7.71241129942368,0
b2AR-decoy_1125,CCOP(=O)(/C=C(\Cl)c1ccccc1)C(O)c1ccc(F)cc1,-7.70629493651069,0
b2AR-decoy_2035,O=c1cc(c2ccccc2)oc2cc(OC/C(=N/O)c3ccccc3)ccc12,-7.70103854527585,0
b2AR-decoy_1977,CCC(Sc1ncc(S(=O)(=O)c2ccc(C)cc2)c(=O)[nH]1)C(=O)Nc1cc(C)ccc1C,-7.69962059921558,0
b2AR-decoy_3010,C#CCNC(=O)C1=C[C@H](c2ccc(Br)cc2)C[C@H](OCc2ccc(CO)cc2)O1,-7.6942333821682,0
b2AR-decoy_321,O=c1[nH]cnc2c(/C=C/c3ccccc3)c(c3ccc(F)cc3)sc12,-7.68377205012178,0
b2AR-decoy_820,Cc1ccc(Sc2ncccc2COC(=O)Nc2ccccc2C)cc1,-7.68138232496567,0
b2AR-decoy_2920,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C(C)C)sc3c2C(F)(F)F)nc1,-7.67803142401809,0
b2AR-decoy_767,N#C/C(=C\c1ccccc1C(F)(F)F)C(=O)Nc1ccccc1F,-7.67578330566437,0
b2AR-decoy_153,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H](C)N(C)C(=O)C[C@H](CC(C)C)NC(=O)CN(CCc2c[nH]c3ccccc23)C1=O,-7.66779902400321,0
b2AR-decoy_2883,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3ccc(Cl)c(Cl)c3)no2)cc1,-7.65845584070386,0
b2AR-decoy_260,CN(CCCc1ccccc1)S(=O)(=O)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O,-7.65744215775928,0
